country_code,country,year,month,tempdiff
ITA,Italy,2012,6,2.8810000000000002
ITA,Italy,2012,7,2.589
ITA,Italy,2012,8,3.173
ITA,Italy,2012,9,1.242
ITA,Italy,2012,10,1.909
ITA,Italy,2012,11,2.427
ITA,Italy,2012,12,-0.08800000000000001
ITA,Italy,2013,1,1.146
ITA,Italy,2013,2,-1.03
ITA,Italy,2013,3,0.5720000000000001
ITA,Italy,2013,4,2.0340000000000003
ITA,Italy,2013,5,0.41
ITA,Italy,2013,6,0.534
ITA,Italy,2013,7,1.831
ITA,Italy,2013,8,2.065
ITA,Italy,2013,9,1.067
ITA,Italy,2013,10,2.515
ITA,Italy,2013,11,1.0490000000000002
ITA,Italy,2013,12,1.1840000000000002
ITA,Italy,2014,1,2.955
ITA,Italy,2014,2,2.76
ITA,Italy,2014,3,1.794
ITA,Italy,2014,4,1.83
ITA,Italy,2014,5,0.29600000000000004
ITA,Italy,2014,6,1.604
ITA,Italy,2014,7,0.09
ITA,Italy,2014,8,0.675
ITA,Italy,2014,9,0.9570000000000001
ITA,Italy,2014,10,2.381
ITA,Italy,2014,11,3.174
ITA,Italy,2014,12,1.611
ITA,Italy,2015,1,1.577
ITA,Italy,2015,2,0.174
ITA,Italy,2015,3,1.206
ITA,Italy,2015,4,1.375
ITA,Italy,2015,5,2.1519999999999997
ITA,Italy,2015,6,2.101
ITA,Italy,2015,7,3.995
ITA,Italy,2015,8,2.386
ITA,Italy,2015,9,1.25
ITA,Italy,2015,10,1.0490000000000002
ITA,Italy,2015,11,2.004
ITA,Italy,2015,12,2.23
ITA,Italy,2016,1,2.0380000000000003
ITA,Italy,2016,2,3.028
ITA,Italy,2016,3,1.168
ITA,Italy,2016,4,2.8110000000000004
ITA,Italy,2016,5,0.624
ITA,Italy,2016,6,1.406
ITA,Italy,2016,7,2.127
ITA,Italy,2016,8,1.278
ITA,Italy,2016,9,1.5830000000000002
ITA,Italy,2016,10,1.196
ITA,Italy,2016,11,1.383
ITA,Italy,2016,12,1.0859999999999999
ITA,Italy,2017,1,-1.186
ITA,Italy,2017,2,2.4730000000000003
ITA,Italy,2017,3,2.7680000000000002
ITA,Italy,2017,4,1.541
ITA,Italy,2017,5,1.9809999999999999
ITA,Italy,2017,6,3.529
ITA,Italy,2017,7,2.296
ITA,Italy,2017,8,3.258
ITA,Italy,2017,9,-0.151
ITA,Italy,2017,10,1.453
ITA,Italy,2017,11,0.36
ITA,Italy,2017,12,-0.136
ITA,Italy,2018,1,3.095
ITA,Italy,2018,2,-0.8220000000000001
ITA,Italy,2018,3,0.695
ITA,Italy,2018,4,3.7489999999999997
ITA,Italy,2018,5,2.349
ITA,Italy,2018,6,2.0380000000000003
ITA,Italy,2018,7,2.499
ITA,Italy,2018,8,2.426
ITA,Italy,2018,9,2.169
ITA,Italy,2018,10,2.324
ITA,Italy,2018,11,2.086
ITA,Italy,2018,12,1.214
ITA,Italy,2019,1,-0.47200000000000003
ITA,Italy,2019,2,1.56
ITA,Italy,2019,3,2.146
ITA,Italy,2019,4,1.32
ITA,Italy,2019,5,-1.263
ITA,Italy,2019,6,3.762
ITA,Italy,2019,7,2.571
ITA,Italy,2019,8,3.003
ITA,Italy,2019,9,1.9580000000000002
ITA,Italy,2019,10,2.784
ITA,Italy,2019,11,1.932
ITA,Italy,2019,12,2.5180000000000002
ITA,Italy,2020,1,2.189
ITA,Italy,2020,2,2.9989999999999997
ITA,Italy,2020,3,1.24
ITA,Italy,2020,4,1.989
ITA,Italy,2020,5,2.017
ITA,Italy,2020,6,0.8220000000000001
ITA,Italy,2020,7,1.949
ITA,Italy,2020,8,2.742
ITA,Italy,2020,9,1.986
ITA,Italy,2020,10,0.233
ITA,Italy,2020,11,2.154
ITA,Italy,2020,12,1.53
JPN,Japan,2009,12,0.0
JPN,Japan,2010,1,1.105
JPN,Japan,2010,2,1.567
JPN,Japan,2010,3,0.826
JPN,Japan,2010,4,-0.915
JPN,Japan,2010,5,-0.14
JPN,Japan,2010,6,1.2830000000000001
JPN,Japan,2010,7,1.212
JPN,Japan,2010,8,2.126
JPN,Japan,2010,9,1.754
JPN,Japan,2010,10,1.33
JPN,Japan,2010,11,0.33299999999999996
JPN,Japan,2010,12,0.945
JPN,Japan,2011,1,-1.16
JPN,Japan,2011,2,1.631
JPN,Japan,2011,3,-0.57
JPN,Japan,2011,4,-0.325
JPN,Japan,2011,5,-0.052000000000000005
JPN,Japan,2011,6,1.1540000000000001
JPN,Japan,2011,7,0.927
JPN,Japan,2011,8,0.617
JPN,Japan,2011,9,1.074
JPN,Japan,2011,10,0.797
JPN,Japan,2011,11,1.902
JPN,Japan,2011,12,-0.504
JPN,Japan,2012,1,-0.168
JPN,Japan,2012,2,-0.5329999999999999
JPN,Japan,2012,3,0.386
JPN,Japan,2012,4,0.342
JPN,Japan,2012,5,0.449
JPN,Japan,2012,6,0.134
JPN,Japan,2012,7,0.5770000000000001
JPN,Japan,2012,8,1.137
JPN,Japan,2012,9,1.946
JPN,Japan,2012,10,0.866
JPN,Japan,2012,11,-0.198
JPN,Japan,2012,12,-1.095
JPN,Japan,2013,1,-0.259
JPN,Japan,2013,2,0.409
JPN,Japan,2013,3,1.81
JPN,Japan,2013,4,-0.243
JPN,Japan,2013,5,0.168
JPN,Japan,2013,6,1.099
JPN,Japan,2013,7,1.197
JPN,Japan,2013,8,1.298
JPN,Japan,2013,9,0.953
JPN,Japan,2013,10,1.74
JPN,Japan,2013,11,0.075
JPN,Japan,2013,12,0.087
JPN,Japan,2014,1,0.568
JPN,Japan,2014,2,0.529
JPN,Japan,2014,3,0.94
JPN,Japan,2014,4,0.17
JPN,Japan,2014,5,0.8340000000000001
JPN,Japan,2014,6,0.966
JPN,Japan,2014,7,0.745
JPN,Japan,2014,8,-0.161
JPN,Japan,2014,9,-0.065
JPN,Japan,2014,10,0.598
JPN,Japan,2014,11,1.1520000000000001
JPN,Japan,2014,12,-1.0090000000000001
JPN,Japan,2015,1,1.3330000000000002
JPN,Japan,2015,2,1.261
JPN,Japan,2015,3,1.864
JPN,Japan,2015,4,1.45
JPN,Japan,2015,5,1.817
JPN,Japan,2015,6,0.513
JPN,Japan,2015,7,0.46299999999999997
JPN,Japan,2015,8,0.122
JPN,Japan,2015,9,-0.159
JPN,Japan,2015,10,0.177
JPN,Japan,2015,11,1.946
JPN,Japan,2015,12,1.9180000000000001
JPN,Japan,2016,1,1.247
JPN,Japan,2016,2,1.315
JPN,Japan,2016,3,1.804
JPN,Japan,2016,4,1.683
JPN,Japan,2016,5,2.049
JPN,Japan,2016,6,0.892
JPN,Japan,2016,7,0.662
JPN,Japan,2016,8,1.2830000000000001
JPN,Japan,2016,9,1.462
JPN,Japan,2016,10,1.43
JPN,Japan,2016,11,-0.094
JPN,Japan,2016,12,1.258
JPN,Japan,2017,1,1.023
JPN,Japan,2017,2,1.084
JPN,Japan,2017,3,0.498
JPN,Japan,2017,4,1.024
JPN,Japan,2017,5,1.4909999999999999
JPN,Japan,2017,6,-0.059000000000000004
JPN,Japan,2017,7,1.825
JPN,Japan,2017,8,0.47700000000000004
JPN,Japan,2017,9,0.11900000000000001
JPN,Japan,2017,10,0.613
JPN,Japan,2017,11,-0.069
JPN,Japan,2017,12,-0.96
JPN,Japan,2018,1,0.40700000000000003
JPN,Japan,2018,2,-0.35
JPN,Japan,2018,3,2.503
JPN,Japan,2018,4,1.8519999999999999
JPN,Japan,2018,5,1.226
JPN,Japan,2018,6,0.96
JPN,Japan,2018,7,1.62
JPN,Japan,2018,8,0.8029999999999999
JPN,Japan,2018,9,0.517
JPN,Japan,2018,10,0.9259999999999999
JPN,Japan,2018,11,1.287
JPN,Japan,2018,12,1.002
JPN,Japan,2019,1,1.335
JPN,Japan,2019,2,2.06
JPN,Japan,2019,3,2.005
JPN,Japan,2019,4,0.40399999999999997
JPN,Japan,2019,5,1.7519999999999998
JPN,Japan,2019,6,0.701
JPN,Japan,2019,7,0.159
JPN,Japan,2019,8,0.9159999999999999
JPN,Japan,2019,9,1.86
JPN,Japan,2019,10,2.042
JPN,Japan,2019,11,0.727
JPN,Japan,2019,12,1.31
JPN,Japan,2020,1,2.842
JPN,Japan,2020,2,2.33
JPN,Japan,2020,3,2.623
JPN,Japan,2020,4,-0.636
JPN,Japan,2020,5,1.254
JPN,Japan,2020,6,2.024
JPN,Japan,2020,7,-0.376
JPN,Japan,2020,8,1.79
JPN,Japan,2020,9,1.426
JPN,Japan,2020,10,0.737
JPN,Japan,2020,11,1.636
JPN,Japan,2020,12,-0.025
KOR,Korea,2009,12,0.0
KOR,Korea,2010,1,-0.049
KOR,Korea,2010,2,1.975
KOR,Korea,2010,3,0.22699999999999998
KOR,Korea,2010,4,-1.484
KOR,Korea,2010,5,0.264
KOR,Korea,2010,6,1.5590000000000002
KOR,Korea,2010,7,0.894
KOR,Korea,2010,8,1.5430000000000001
KOR,Korea,2010,9,1.65
KOR,Korea,2010,10,0.5670000000000001
KOR,Korea,2010,11,-0.18899999999999997
KOR,Korea,2010,12,-0.23399999999999999
KOR,Korea,2011,1,-2.821
KOR,Korea,2011,2,1.838
KOR,Korea,2011,3,-0.29100000000000004
KOR,Korea,2011,4,-0.153
KOR,Korea,2011,5,0.435
KOR,Korea,2011,6,1.0959999999999999
KOR,Korea,2011,7,0.518
KOR,Korea,2011,8,-0.135
KOR,Korea,2011,9,0.732
KOR,Korea,2011,10,0.102
KOR,Korea,2011,11,3.377
KOR,Korea,2011,12,-0.591
KOR,Korea,2012,1,0.40399999999999997
KOR,Korea,2012,2,-0.981
KOR,Korea,2012,3,0.493
KOR,Korea,2012,4,1.217
KOR,Korea,2012,5,1.597
KOR,Korea,2012,6,1.531
KOR,Korea,2012,7,0.835
KOR,Korea,2012,8,1.078
KOR,Korea,2012,9,0.005
KOR,Korea,2012,10,0.696
KOR,Korea,2012,11,-0.8909999999999999
KOR,Korea,2012,12,-2.8169999999999997
KOR,Korea,2013,1,-0.16399999999999998
KOR,Korea,2013,2,0.213
KOR,Korea,2013,3,1.4280000000000002
KOR,Korea,2013,4,-0.861
KOR,Korea,2013,5,1.056
KOR,Korea,2013,6,1.845
KOR,Korea,2013,7,1.75
KOR,Korea,2013,8,2.0540000000000003
KOR,Korea,2013,9,1.092
KOR,Korea,2013,10,1.534
KOR,Korea,2013,11,-0.33899999999999997
KOR,Korea,2013,12,0.086
KOR,Korea,2014,1,1.88
KOR,Korea,2014,2,1.59
KOR,Korea,2014,3,2.267
KOR,Korea,2014,4,1.618
KOR,Korea,2014,5,1.218
KOR,Korea,2014,6,0.8859999999999999
KOR,Korea,2014,7,0.335
KOR,Korea,2014,8,-1.521
KOR,Korea,2014,9,0.501
KOR,Korea,2014,10,0.7090000000000001
KOR,Korea,2014,11,1.203
KOR,Korea,2014,12,-2.112
KOR,Korea,2015,1,1.7590000000000001
KOR,Korea,2015,2,1.354
KOR,Korea,2015,3,1.227
KOR,Korea,2015,4,0.995
KOR,Korea,2015,5,1.319
KOR,Korea,2015,6,1.278
KOR,Korea,2015,7,0.034
KOR,Korea,2015,8,0.321
KOR,Korea,2015,9,0.688
KOR,Korea,2015,10,1.128
KOR,Korea,2015,11,2.175
KOR,Korea,2015,12,2.145
KOR,Korea,2016,1,0.635
KOR,Korea,2016,2,1.274
KOR,Korea,2016,3,2.187
KOR,Korea,2016,4,2.365
KOR,Korea,2016,5,1.824
KOR,Korea,2016,6,1.694
KOR,Korea,2016,7,1.081
KOR,Korea,2016,8,1.824
KOR,Korea,2016,9,1.5019999999999998
KOR,Korea,2016,10,1.6669999999999998
KOR,Korea,2016,11,0.273
KOR,Korea,2016,12,1.807
KOR,Korea,2017,1,1.774
KOR,Korea,2017,2,1.1909999999999998
KOR,Korea,2017,3,1.5030000000000001
KOR,Korea,2017,4,2.461
KOR,Korea,2017,5,2.045
KOR,Korea,2017,6,1.338
KOR,Korea,2017,7,2.265
KOR,Korea,2017,8,0.573
KOR,Korea,2017,9,0.8170000000000001
KOR,Korea,2017,10,1.19
KOR,Korea,2017,11,-0.622
KOR,Korea,2017,12,-1.494
KOR,Korea,2018,1,-0.503
KOR,Korea,2018,2,-0.5529999999999999
KOR,Korea,2018,3,2.839
KOR,Korea,2018,4,1.79
KOR,Korea,2018,5,0.903
KOR,Korea,2018,6,1.6780000000000002
KOR,Korea,2018,7,2.231
KOR,Korea,2018,8,2.416
KOR,Korea,2018,9,0.52
KOR,Korea,2018,10,-0.5429999999999999
KOR,Korea,2018,11,1.188
KOR,Korea,2018,12,0.077
KOR,Korea,2019,1,2.124
KOR,Korea,2019,2,2.08
KOR,Korea,2019,3,2.5540000000000003
KOR,Korea,2019,4,0.6970000000000001
KOR,Korea,2019,5,2.105
KOR,Korea,2019,6,0.907
KOR,Korea,2019,7,0.631
KOR,Korea,2019,8,1.2309999999999999
KOR,Korea,2019,9,1.6469999999999998
KOR,Korea,2019,10,1.8719999999999999
KOR,Korea,2019,11,1.335
KOR,Korea,2019,12,1.669
KOR,Korea,2020,1,4.256
KOR,Korea,2020,2,3.1839999999999997
KOR,Korea,2020,3,2.725
KOR,Korea,2020,4,-0.249
KOR,Korea,2020,5,0.968
KOR,Korea,2020,6,2.336
KOR,Korea,2020,7,-1.328
KOR,Korea,2020,8,1.6119999999999999
KOR,Korea,2020,9,0.44799999999999995
KOR,Korea,2020,10,0.299
KOR,Korea,2020,11,1.3619999999999999
KOR,Korea,2020,12,-0.231
LVA,Latvia,2009,12,0.0
LVA,Latvia,2010,1,-5.352
LVA,Latvia,2010,2,0.059000000000000004
LVA,Latvia,2010,3,1.3030000000000002
LVA,Latvia,2010,4,1.942
LVA,Latvia,2010,5,2.204
LVA,Latvia,2010,6,0.512
LVA,Latvia,2010,7,5.05
LVA,Latvia,2010,8,3.13
LVA,Latvia,2010,9,0.226
LVA,Latvia,2010,10,-1.4280000000000002
LVA,Latvia,2010,11,0.888
LVA,Latvia,2010,12,-4.162
LVA,Latvia,2011,1,2.292
LVA,Latvia,2011,2,-2.927
LVA,Latvia,2011,3,1.645
LVA,Latvia,2011,4,2.6919999999999997
LVA,Latvia,2011,5,1.127
LVA,Latvia,2011,6,2.381
LVA,Latvia,2011,7,3.347
LVA,Latvia,2011,8,1.171
LVA,Latvia,2011,9,1.9040000000000001
LVA,Latvia,2011,10,1.2790000000000001
LVA,Latvia,2011,11,2.728
LVA,Latvia,2011,12,4.7010000000000005
LVA,Latvia,2012,1,2.16
LVA,Latvia,2012,2,-3.112
LVA,Latvia,2012,3,3.26
LVA,Latvia,2012,4,1.879
LVA,Latvia,2012,5,1.845
LVA,Latvia,2012,6,-0.8690000000000001
LVA,Latvia,2012,7,1.855
LVA,Latvia,2012,8,0.28600000000000003
LVA,Latvia,2012,9,1.526
LVA,Latvia,2012,10,0.45799999999999996
LVA,Latvia,2012,11,2.551
LVA,Latvia,2012,12,-2.2
LVA,Latvia,2013,1,-0.614
LVA,Latvia,2013,2,3.5269999999999997
LVA,Latvia,2013,3,-3.1660000000000004
LVA,Latvia,2013,4,0.031
LVA,Latvia,2013,5,4.2780000000000005
LVA,Latvia,2013,6,2.806
LVA,Latvia,2013,7,1.337
LVA,Latvia,2013,8,1.389
LVA,Latvia,2013,9,0.509
LVA,Latvia,2013,10,1.4969999999999999
LVA,Latvia,2013,11,3.233
LVA,Latvia,2013,12,4.497
LVA,Latvia,2014,1,-0.24100000000000002
LVA,Latvia,2014,2,6.09
LVA,Latvia,2014,3,5.859
LVA,Latvia,2014,4,2.89
LVA,Latvia,2014,5,2.049
LVA,Latvia,2014,6,-0.9590000000000001
LVA,Latvia,2014,7,3.216
LVA,Latvia,2014,8,1.635
LVA,Latvia,2014,9,1.391
LVA,Latvia,2014,10,0.217
LVA,Latvia,2014,11,0.88
LVA,Latvia,2014,12,1.71
LVA,Latvia,2015,1,4.919
LVA,Latvia,2015,2,5.477
LVA,Latvia,2015,3,5.763999999999999
LVA,Latvia,2015,4,1.818
LVA,Latvia,2015,5,0.207
LVA,Latvia,2015,6,-0.56
LVA,Latvia,2015,7,0.057999999999999996
LVA,Latvia,2015,8,2.082
LVA,Latvia,2015,9,1.946
LVA,Latvia,2015,10,-0.752
LVA,Latvia,2015,11,3.0469999999999997
LVA,Latvia,2015,12,5.46
LVA,Latvia,2016,1,-1.8130000000000002
LVA,Latvia,2016,2,6.746
LVA,Latvia,2016,3,3.486
LVA,Latvia,2016,4,2.145
LVA,Latvia,2016,5,3.193
LVA,Latvia,2016,6,1.4340000000000002
LVA,Latvia,2016,7,1.751
LVA,Latvia,2016,8,0.872
LVA,Latvia,2016,9,1.801
LVA,Latvia,2016,10,-1.331
LVA,Latvia,2016,11,-0.892
LVA,Latvia,2016,12,3.1010000000000004
LVA,Latvia,2017,1,2.421
LVA,Latvia,2017,2,3.472
LVA,Latvia,2017,3,4.606
LVA,Latvia,2017,4,0.084
LVA,Latvia,2017,5,0.368
LVA,Latvia,2017,6,-0.6509999999999999
LVA,Latvia,2017,7,-0.39799999999999996
LVA,Latvia,2017,8,1.032
LVA,Latvia,2017,9,1.4580000000000002
LVA,Latvia,2017,10,0.152
LVA,Latvia,2017,11,1.9580000000000002
LVA,Latvia,2017,12,3.855
LVA,Latvia,2018,1,3.985
LVA,Latvia,2018,2,-0.9690000000000001
LVA,Latvia,2018,3,-0.371
LVA,Latvia,2018,4,3.6839999999999997
LVA,Latvia,2018,5,4.663
LVA,Latvia,2018,6,0.932
LVA,Latvia,2018,7,3.3739999999999997
LVA,Latvia,2018,8,2.83
LVA,Latvia,2018,9,3.042
LVA,Latvia,2018,10,1.577
LVA,Latvia,2018,11,1.318
LVA,Latvia,2018,12,1.585
LVA,Latvia,2019,1,1.807
LVA,Latvia,2019,2,6.358
LVA,Latvia,2019,3,4.566
LVA,Latvia,2019,4,3.128
LVA,Latvia,2019,5,1.435
LVA,Latvia,2019,6,3.7319999999999998
LVA,Latvia,2019,7,-0.1
LVA,Latvia,2019,8,1.146
LVA,Latvia,2019,9,0.852
LVA,Latvia,2019,10,1.839
LVA,Latvia,2019,11,2.767
LVA,Latvia,2019,12,5.218
LVA,Latvia,2020,1,8.494
LVA,Latvia,2020,2,7.797999999999999
LVA,Latvia,2020,3,5.232
LVA,Latvia,2020,4,1.402
LVA,Latvia,2020,5,-0.644
LVA,Latvia,2020,6,3.21
LVA,Latvia,2020,7,0.069
LVA,Latvia,2020,8,1.5030000000000001
LVA,Latvia,2020,9,2.917
LVA,Latvia,2020,10,3.2319999999999998
LVA,Latvia,2020,11,3.728
LVA,Latvia,2020,12,3.1210000000000004
LTU,Lithuania,2009,12,0.0
LTU,Lithuania,2010,1,-4.938
LTU,Lithuania,2010,2,0.841
LTU,Lithuania,2010,3,1.666
LTU,Lithuania,2010,4,1.716
LTU,Lithuania,2010,5,1.8219999999999998
LTU,Lithuania,2010,6,0.638
LTU,Lithuania,2010,7,4.657
LTU,Lithuania,2010,8,3.1510000000000002
LTU,Lithuania,2010,9,-0.174
LTU,Lithuania,2010,10,-1.859
LTU,Lithuania,2010,11,1.778
LTU,Lithuania,2010,12,-4.377
LTU,Lithuania,2011,1,2.659
LTU,Lithuania,2011,2,-2.377
LTU,Lithuania,2011,3,1.5819999999999999
LTU,Lithuania,2011,4,2.782
LTU,Lithuania,2011,5,1.001
LTU,Lithuania,2011,6,2.148
LTU,Lithuania,2011,7,2.548
LTU,Lithuania,2011,8,0.9990000000000001
LTU,Lithuania,2011,9,1.67
LTU,Lithuania,2011,10,0.711
LTU,Lithuania,2011,11,2.042
LTU,Lithuania,2011,12,4.395
LTU,Lithuania,2012,1,2.444
LTU,Lithuania,2012,2,-3.5810000000000004
LTU,Lithuania,2012,3,3.312
LTU,Lithuania,2012,4,1.885
LTU,Lithuania,2012,5,1.8130000000000002
LTU,Lithuania,2012,6,-0.812
LTU,Lithuania,2012,7,2.101
LTU,Lithuania,2012,8,0.361
LTU,Lithuania,2012,9,1.2890000000000001
LTU,Lithuania,2012,10,0.32
LTU,Lithuania,2012,11,2.763
LTU,Lithuania,2012,12,-2.003
LTU,Lithuania,2013,1,-0.722
LTU,Lithuania,2013,2,3.5869999999999997
LTU,Lithuania,2013,3,-3.092
LTU,Lithuania,2013,4,-0.106
LTU,Lithuania,2013,5,4.053999999999999
LTU,Lithuania,2013,6,2.4859999999999998
LTU,Lithuania,2013,7,1.139
LTU,Lithuania,2013,8,1.344
LTU,Lithuania,2013,9,-0.024
LTU,Lithuania,2013,10,1.63
LTU,Lithuania,2013,11,3.225
LTU,Lithuania,2013,12,4.319
LTU,Lithuania,2014,1,-0.016
LTU,Lithuania,2014,2,5.711
LTU,Lithuania,2014,3,6.172999999999999
LTU,Lithuania,2014,4,2.968
LTU,Lithuania,2014,5,1.808
LTU,Lithuania,2014,6,-1.167
LTU,Lithuania,2014,7,3.222
LTU,Lithuania,2014,8,1.3090000000000002
LTU,Lithuania,2014,9,1.119
LTU,Lithuania,2014,10,0.485
LTU,Lithuania,2014,11,0.825
LTU,Lithuania,2014,12,1.547
LTU,Lithuania,2015,1,5.127999999999999
LTU,Lithuania,2015,2,5.245
LTU,Lithuania,2015,3,5.7139999999999995
LTU,Lithuania,2015,4,1.3719999999999999
LTU,Lithuania,2015,5,-0.131
LTU,Lithuania,2015,6,-0.5489999999999999
LTU,Lithuania,2015,7,0.175
LTU,Lithuania,2015,8,2.888
LTU,Lithuania,2015,9,1.8659999999999999
LTU,Lithuania,2015,10,-0.9840000000000001
LTU,Lithuania,2015,11,2.887
LTU,Lithuania,2015,12,5.222
LTU,Lithuania,2016,1,-1.176
LTU,Lithuania,2016,2,6.829
LTU,Lithuania,2016,3,3.511
LTU,Lithuania,2016,4,1.9080000000000001
LTU,Lithuania,2016,5,3.009
LTU,Lithuania,2016,6,1.6019999999999999
LTU,Lithuania,2016,7,1.632
LTU,Lithuania,2016,8,0.917
LTU,Lithuania,2016,9,1.761
LTU,Lithuania,2016,10,-1.365
LTU,Lithuania,2016,11,-0.57
LTU,Lithuania,2016,12,2.9330000000000003
LTU,Lithuania,2017,1,2.013
LTU,Lithuania,2017,2,3.3169999999999997
LTU,Lithuania,2017,3,4.976
LTU,Lithuania,2017,4,-0.049
LTU,Lithuania,2017,5,0.7390000000000001
LTU,Lithuania,2017,6,-0.24
LTU,Lithuania,2017,7,-0.27699999999999997
LTU,Lithuania,2017,8,1.16
LTU,Lithuania,2017,9,1.3719999999999999
LTU,Lithuania,2017,10,0.488
LTU,Lithuania,2017,11,1.985
LTU,Lithuania,2017,12,3.784
LTU,Lithuania,2018,1,3.9330000000000003
LTU,Lithuania,2018,2,-0.7490000000000001
LTU,Lithuania,2018,3,-0.316
LTU,Lithuania,2018,4,4.349
LTU,Lithuania,2018,5,4.763
LTU,Lithuania,2018,6,1.34
LTU,Lithuania,2018,7,3.194
LTU,Lithuania,2018,8,3.008
LTU,Lithuania,2018,9,2.9789999999999996
LTU,Lithuania,2018,10,1.7990000000000002
LTU,Lithuania,2018,11,0.988
LTU,Lithuania,2018,12,1.729
LTU,Lithuania,2019,1,1.844
LTU,Lithuania,2019,2,6.43
LTU,Lithuania,2019,3,4.812
LTU,Lithuania,2019,4,2.938
LTU,Lithuania,2019,5,1.3019999999999998
LTU,Lithuania,2019,6,4.343
LTU,Lithuania,2019,7,0.059000000000000004
LTU,Lithuania,2019,8,1.53
LTU,Lithuania,2019,9,0.993
LTU,Lithuania,2019,10,2.4930000000000003
LTU,Lithuania,2019,11,3.1839999999999997
LTU,Lithuania,2019,12,5.1339999999999995
LTU,Lithuania,2020,1,8.158
LTU,Lithuania,2020,2,7.687
LTU,Lithuania,2020,3,5.051
LTU,Lithuania,2020,4,1.131
LTU,Lithuania,2020,5,-1.034
LTU,Lithuania,2020,6,3.158
LTU,Lithuania,2020,7,0.261
LTU,Lithuania,2020,8,1.8419999999999999
LTU,Lithuania,2020,9,2.9619999999999997
LTU,Lithuania,2020,10,3.319
LTU,Lithuania,2020,11,3.492
LTU,Lithuania,2020,12,2.949
LUX,Luxembourg,2009,12,0.0
LUX,Luxembourg,2010,1,-2.396
LUX,Luxembourg,2010,2,-0.226
LUX,Luxembourg,2010,3,0.6809999999999999
LUX,Luxembourg,2010,4,1.501
LUX,Luxembourg,2010,5,-1.24
LUX,Luxembourg,2010,6,1.6780000000000002
LUX,Luxembourg,2010,7,3.443
LUX,Luxembourg,2010,8,0.381
LUX,Luxembourg,2010,9,-0.7959999999999999
LUX,Luxembourg,2010,10,-0.26899999999999996
LUX,Luxembourg,2010,11,1.125
LUX,Luxembourg,2010,12,-3.778
LUX,Luxembourg,2011,1,1.726
LUX,Luxembourg,2011,2,1.6569999999999998
LUX,Luxembourg,2011,3,2.157
LUX,Luxembourg,2011,4,4.626
LUX,Luxembourg,2011,5,2.424
LUX,Luxembourg,2011,6,1.436
LUX,Luxembourg,2011,7,-0.7979999999999999
LUX,Luxembourg,2011,8,1.5530000000000002
LUX,Luxembourg,2011,9,2.25
LUX,Luxembourg,2011,10,1.058
LUX,Luxembourg,2011,11,1.7480000000000002
LUX,Luxembourg,2011,12,3.072
LUX,Luxembourg,2012,1,2.875
LUX,Luxembourg,2012,2,-2.821
LUX,Luxembourg,2012,3,3.5980000000000003
LUX,Luxembourg,2012,4,0.499
LUX,Luxembourg,2012,5,2.522
LUX,Luxembourg,2012,6,0.489
LUX,Luxembourg,2012,7,0.531
LUX,Luxembourg,2012,8,2.525
LUX,Luxembourg,2012,9,0.182
LUX,Luxembourg,2012,10,0.261
LUX,Luxembourg,2012,11,1.385
LUX,Luxembourg,2012,12,1.694
LUX,Luxembourg,2013,1,0.649
LUX,Luxembourg,2013,2,-1.483
LUX,Luxembourg,2013,3,-2.5660000000000003
LUX,Luxembourg,2013,4,0.847
LUX,Luxembourg,2013,5,-0.6609999999999999
LUX,Luxembourg,2013,6,0.493
LUX,Luxembourg,2013,7,3.113
LUX,Luxembourg,2013,8,1.635
LUX,Luxembourg,2013,9,0.442
LUX,Luxembourg,2013,10,2.202
LUX,Luxembourg,2013,11,0.467
LUX,Luxembourg,2013,12,2.635
LUX,Luxembourg,2014,1,3.967
LUX,Luxembourg,2014,2,3.7760000000000002
LUX,Luxembourg,2014,3,3.69
LUX,Luxembourg,2014,4,3.779
LUX,Luxembourg,2014,5,0.6779999999999999
LUX,Luxembourg,2014,6,1.4709999999999999
LUX,Luxembourg,2014,7,2.359
LUX,Luxembourg,2014,8,-0.51
LUX,Luxembourg,2014,9,1.645
LUX,Luxembourg,2014,10,3.237
LUX,Luxembourg,2014,11,2.82
LUX,Luxembourg,2014,12,1.618
LUX,Luxembourg,2015,1,1.963
LUX,Luxembourg,2015,2,0.11199999999999999
LUX,Luxembourg,2015,3,1.3880000000000001
LUX,Luxembourg,2015,4,1.4280000000000002
LUX,Luxembourg,2015,5,0.815
LUX,Luxembourg,2015,6,1.148
LUX,Luxembourg,2015,7,3.443
LUX,Luxembourg,2015,8,3.458
LUX,Luxembourg,2015,9,-0.595
LUX,Luxembourg,2015,10,-0.27
LUX,Luxembourg,2015,11,3.687
LUX,Luxembourg,2015,12,5.945
LUX,Luxembourg,2016,1,2.699
LUX,Luxembourg,2016,2,2.477
LUX,Luxembourg,2016,3,-0.015
LUX,Luxembourg,2016,4,0.316
LUX,Luxembourg,2016,5,1.4480000000000002
LUX,Luxembourg,2016,6,1.544
LUX,Luxembourg,2016,7,1.9669999999999999
LUX,Luxembourg,2016,8,1.9909999999999999
LUX,Luxembourg,2016,9,3.833
LUX,Luxembourg,2016,10,-0.36700000000000005
LUX,Luxembourg,2016,11,0.534
LUX,Luxembourg,2016,12,0.963
LUX,Luxembourg,2017,1,-1.608
LUX,Luxembourg,2017,2,3.2310000000000003
LUX,Luxembourg,2017,3,4.085
LUX,Luxembourg,2017,4,0.188
