country,distribution_losses_electricity,coal_peat_and_manufactured_gases,Net Electricity Production Combustible Renewables,geothermal,hydro,natural_gas,nuclear,oil_and_petroleum_products,other_combustible_non-renewables,other_renewables,others,solar,wind,total_exports_electricity,total_imports Electricity,used_for_pumped_storage_electricity,month,year,country_code
Finland,229.149,1706.183,845.4730000000001,,978.311,974.038,1857.424,39.897,16.487000000000002,,24.083000000000002,0.285,47.16,408.089,1223.454,,10,2010,FIN
Finland,214.192,892.459,738.212,,1328.2320000000002,475.76599999999996,2025.365,25.044,15.1,,23.333000000000002,0.289,51.75,176.085,1440.3339999999998,,10,2011,FIN
Finland,245.12599999999998,985.252,822.409,,1622.665,568.124,1808.836,26.079,17.328,,24.833000000000002,0.218,38.154,136.903,1397.1670000000001,,10,2012,FIN
Finland,218.49599999999998,1327.8829999999998,1003.013,,694.0,584.3580000000001,1987.912,21.67,28.393,,22.416999999999998,0.322,83.0,126.865,1464.25,,10,2013,FIN
Finland,238.736,1170.4589999999998,974.487,,931.2230000000001,500.31800000000004,2042.9979999999998,21.349,31.325,,22.583000000000002,0.337,133.59,263.425,1632.106,,10,2014,FIN
Finland,210.705,865.942,952.263,,1308.013,447.92900000000003,2043.484,20.253,32.103,,19.25,0.722,234.833,453.79900000000004,1673.826,,10,2015,FIN
Finland,218.548,1167.835,876.2139999999999,,1259.267,206.52200000000002,1950.088,20.002,38.83,,20.75,2.207,250.391,60.917,1580.925,,10,2016,FIN
Finland,238.58700000000002,789.23,995.801,,1364.3629999999998,175.59,1837.915,18.113,37.53,,27.916999999999998,4.218999999999999,416.67,160.18,1867.0839999999998,,10,2017,FIN
Finland,253.8204,766.8438,1088.0128,0.0,999.3512,289.9488,1807.2566,23.7226,38.5588,0.0,20.0,7.0787,606.6382,347.1329,2044.0,0.0,10,2018,FIN
Finland,259.6183,700.9716,1054.4986,0.0,825.135,319.9337,2071.0882,26.2869,40.1309,0.0,18.6667,4.9358,477.9463,414.8935,2182.0,0.0,10,2019,FIN
Finland,253.4396,396.7841,821.7174,0.0,1236.8557,417.5286,1791.1237,17.4695,30.5322,0.0,15.5,7.0042,653.6695,540.2333,1968.85,0.0,10,2020,FIN
Finland,260.198,452.5228,1054.4062,0.0,1306.2038,85.9618,2071.7595,20.5524,36.6386,0.0,15.5,7.0763,1061.4003,703.6966,1643.8263,0.0,10,2021,FIN
Finland,271.7786,393.51300000000003,1051.1877,,793.3518,36.4803,2245.2614,6.7313,39.7362,,17.5833,10.1987,1498.3246,685.8653,1290.6734,,10,2022,FIN
Finland,197.62400000000002,1421.9920000000002,698.925,,930.3939999999999,679.97,1589.3629999999998,35.010999999999996,13.629000000000001,,24.083000000000002,0.35700000000000004,23.078000000000003,234.424,1241.144,,09,2010,FIN
Finland,192.63,613.012,699.2539999999999,,905.345,446.69699999999995,1607.464,16.408,14.302999999999999,,23.333000000000002,0.32,42.071000000000005,124.40799999999999,1948.7379999999998,,09,2011,FIN
Finland,214.08900000000003,720.916,682.237,,1227.555,447.827,1497.864,23.471,14.374,,24.833000000000002,0.402,48.195,112.514,1705.056,,09,2012,FIN
Finland,190.636,1022.307,830.826,,720.0,478.381,1513.933,17.73,23.519000000000002,,22.416999999999998,0.501,60.0,39.957,1610.275,,09,2013,FIN
Finland,204.06099999999998,967.202,759.3639999999999,,787.072,355.059,1703.514,16.596,24.41,,22.583000000000002,0.843,99.05799999999999,240.609,1664.003,,09,2014,FIN
Finland,180.59900000000002,522.442,721.112,,1264.317,281.536,1764.421,13.418,24.311,,19.25,0.8,174.21200000000002,330.713,1673.934,,09,2015,FIN
Finland,187.458,547.898,639.84,,1519.612,82.80799999999999,1606.0720000000001,11.001,30.701999999999998,,20.75,2.207,238.32299999999998,109.264,1747.601,,09,2016,FIN
Finland,208.521,447.43,742.212,,1457.2520000000002,91.741,1750.9189999999999,13.081,28.979,,27.916999999999998,4.218999999999999,270.231,129.145,1766.08,,09,2017,FIN
Finland,219.4923,478.7478,891.8945,0.0,764.7383,306.8293,1594.3442,22.4741,35.4324,0.0,20.0,7.0787,614.6167,271.1038,1879.0,0.0,09,2018,FIN
Finland,224.3615,457.9938,792.7138,0.0,817.1627,218.90200000000002,1566.3104,19.7151,30.0982,0.0,18.6667,13.162,431.76099999999997,245.9369,2202.0,0.0,09,2019,FIN
Finland,220.774,199.3368,745.2786,0.0,955.7822,386.3557,1620.4886,12.3314,26.2577,0.0,15.5,17.8092,693.8316,459.2173,1729.7737,0.0,09,2020,FIN
Finland,234.2908,444.965,927.3829,0.0,1066.4321,109.5776,1566.0623,29.8009,40.3024,0.0,15.5,19.8136,616.75,684.1030000000001,2167.3459,0.0,09,2021,FIN
Finland,244.9362,293.7492,1001.447,,855.8522,38.507,2409.2805,7.3432,32.6192,,17.5833,22.7509,854.1264,591.7525,1090.4591,,09,2022,FIN
France,2668.884,1461.569,246.65900000000002,,5667.793000000001,1319.55,31294.077,306.65,112.749,39.167,11.25,80.281,747.0369999999999,3902.389,1315.567,560.5880000000001,04,2010,FRA
France,2777.785,1055.336,261.953,4.672,4062.0359999999996,1533.805,32850.276,387.285,112.671,39.286,45.276,342.162,710.9639999999999,5689.116999999999,613.869,567.013,04,2011,FRA
France,3088.093,1587.9589999999998,345.961,4.243,5436.499,1497.726,33099.675,479.54,144.917,37.698,61.747,519.961,1591.634,4510.28,1024.874,574.891,04,2012,FRA
France,3109.502,1652.5,347.509,6.768,7325.312,1154.327,31478.545,401.037,133.386,34.042,66.921,651.163,1516.031,4390.191,1132.739,682.388,04,2013,FRA
France,2695.125,774.1619999999999,331.05199999999996,6.24,5945.855,737.4680000000001,31208.377,359.936,121.24700000000001,39.552,58.698,633.57,1077.996,4696.553,720.6419999999999,516.617,04,2014,FRA
France,2677.844,713.571,320.176,6.902,5852.154,1037.933,31187.158,327.616,110.70700000000001,40.121,59.095,802.702,1463.463,5172.345,1102.089,549.981,04,2015,FRA
France,3015.433,648.019,398.05699999999996,7.327999999999999,6591.294,1850.339,31058.259,362.781,186.926,41.199,46.626000000000005,858.847,1724.016,5329.451999999999,1636.805,407.87800000000004,04,2016,FRA
France,2758.429,884.398,462.17400000000004,9.995,4282.998,2482.7329999999997,31752.441000000003,8.809,190.19299999999998,42.943000000000005,59.288999999999994,1037.009,1501.594,6127.7,724.579,544.308,04,2017,FRA
France,2766.8555,543.7948,908.9721,9.5327,7120.0593,811.7469,30590.4653,422.9189,188.4023,39.5043,49.3924,1060.0285,2226.896,6489.1109,682.0215,686.6422,04,2018,FRA
France,2909.0854,236.7538,595.122,9.6461,4586.3548,2095.6845,31756.6721,450.9417,188.9041,39.4248,43.8948,1089.8871,2389.2274,5541.1096,1106.7348,397.1901,04,2019,FRA
France,2413.6105,183.2489,1179.3525,9.9999,5145.8028,717.3105,26823.525,416.9158,182.1106,39.6552,44.1207,1349.1236,2286.0819,6482.8992,765.4718,573.465,04,2020,FRA
France,2824.8799,331.7774,523.5831,7.5307,4080.1915,2643.9838,27209.135,451.3227,175.4064,39.8221,43.6602,1686.19,2943.1684,4270.6076,2879.9034,416.1407,04,2021,FRA
France,2868.1163,186.8799,703.6739,7.9717,5139.5483,3108.4087,21766.342,515.3702,175.4064,39.8221,43.6602,1917.1103,3548.5329,2718.473,3897.545,563.548,04,2022,FRA
France,2481.677,750.8839999999999,126.721,,4275.599,677.921,32391.078999999998,157.542,57.925,39.167,11.25,68.67399999999999,705.829,6387.6359999999995,481.94,422.89,08,2010,FRA
France,2587.2129999999997,742.82,184.38099999999997,4.672,3837.592,1079.601,31384.263,272.599,79.306,39.286,45.276,254.80200000000002,706.706,5705.188,372.347,535.683,08,2011,FRA
France,2533.79,1260.873,274.7,4.243,3579.966,1189.225,28313.68,380.765,115.06700000000001,37.698,61.747,588.83,912.586,4602.494000000001,1043.553,378.569,08,2012,FRA
France,2658.461,1268.423,266.74,6.768,4576.29,886.0360000000001,29902.546000000002,307.827,102.384,34.042,66.921,628.71,747.985,6687.616,400.449,426.30300000000005,08,2013,FRA
France,2174.299,502.274,214.785,6.24,5370.927,478.467,30990.284,233.52599999999998,78.665,39.552,58.698,768.643,1000.2080000000001,8013.411,199.528,587.773,08,2014,FRA
France,2272.8160000000003,454.07,203.739,6.902,3483.925,660.472,31994.513,208.47299999999998,70.447,40.121,59.095,910.375,1143.239,7239.566999999999,345.75300000000004,481.298,08,2015,FRA
France,2367.2529999999997,566.01,347.681,7.327999999999999,3949.998,1616.172,27117.281000000003,316.87,186.926,41.199,46.626000000000005,1087.8519999999999,1219.605,4917.847,1539.9460000000001,539.6419999999999,08,2016,FRA
France,2449.058,328.452,691.456,9.995,3567.71,1750.6,28585.772999999997,-19.22,190.19299999999998,42.943000000000005,59.288999999999994,1114.282,1274.524,5623.5380000000005,1041.455,504.105,08,2017,FRA
France,2521.7039,766.299,518.4447,9.5327,4014.7431,1812.9929,27289.6652,413.5016,188.4023,39.5043,49.3924,1319.1664,1409.3209,5557.8977,1237.3626,510.5378,08,2018,FRA
France,2290.5021,244.6583,839.2378,9.6461,3824.8303,2074.3659,27721.1644,444.9929,188.9041,39.4248,43.8948,1474.9456,1682.7675,6408.1453,838.4052,517.7,08,2019,FRA
France,2298.7775,262.1176,512.4279,9.9999,3709.1857,2392.0516,22876.5319,418.847,182.1106,39.6552,44.1207,1556.6426,2051.0029999999997,3844.8571,2149.3897,400.026,08,2020,FRA
France,2333.3141,254.2133,993.0194,7.5307,4447.185,933.7275,29010.95,405.4673,175.4064,39.8221,43.6602,1860.3669,2220.1846,8149.9641,473.3087,372.0198,08,2021,FRA
France,2254.2274,123.1271,630.9807,7.9717,2705.9597,2726.5913,18133.0465,492.8859,175.4064,39.8221,43.6602,2450.3755,2067.4917,1920.5825,5269.6915,544.2453,08,2022,FRA
France,3808.598,3541.329,597.646,,6887.695,3197.222,41889.102999999996,743.0010000000001,273.186,39.167,11.25,7.351,1003.798,3013.3,2188.27,681.2460000000001,12,2010,FRA
France,3676.261,2112.373,524.3290000000001,4.672,5654.185,3070.083,39819.334,775.195,225.524,39.286,45.276,19.838,2069.032,5794.581999999999,1054.424,789.258,12,2011,FRA
France,3810.4509999999996,2523.0860000000002,549.692,4.243,6392.129,2379.715,39911.727999999996,761.935,230.25599999999997,37.698,61.747,34.779,2348.154,5204.613,775.576,675.946,12,2012,FRA
France,3851.7,2632.2509999999997,553.543,6.768,5781.475,1838.7160000000001,40425.248,638.807,212.47,34.042,66.921,115.63799999999999,2031.96,4556.293,1838.751,538.572,12,2013,FRA
France,3986.382,2022.131,864.715,6.24,5784.941999999999,1926.283,41633.966,940.1619999999999,316.7,39.552,58.698,211.449,2098.484,5644.986,932.413,671.207,12,2014,FRA
France,3599.836,1656.399,743.2189999999999,6.902,3715.3940000000002,2409.333,40288.117,760.488,256.983,40.121,59.095,243.623,2683.683,7109.262,761.712,778.586,12,2015,FRA
France,4328.737,1780.86,1093.923,7.327999999999999,4634.634,5085.027,36651.016,996.98,186.926,41.199,46.626000000000005,284.189,1492.905,3202.677,3217.402,535.293,12,2016,FRA
France,4647.51,1380.078,669.904,9.995,5398.78,4505.457,37383.714,267.144,190.19299999999998,42.943000000000005,59.288999999999994,328.898,3358.7090000000003,3946.1540000000005,3089.405,688.487,12,2017,FRA
France,4144.8917,511.5294,693.3841,9.5327,5240.4065,3899.1116,38880.6011,441.9944,188.4023,39.5043,49.3924,447.9742,3726.385,6507.2841,1297.8548,662.0357,12,2018,FRA
France,4273.1166,778.3247,720.825,9.6461,7926.5797,3693.1036,32985.8569,527.0474,188.9041,39.4248,43.8948,479.0816,4768.4743,5608.2935,2113.0096,721.4603,12,2019,FRA
France,4317.0525,869.4185,725.8775,9.9999,5761.5129,3990.5648,34432.4433,479.5457,182.1106,39.6552,44.1207,370.8959,4390.0539,5007.242,2616.3424,633.856,12,2020,FRA
France,4527.4398,882.5273,722.2665,7.5307,5363.8214,4442.7364,31503.127999999997,467.2619,175.4064,39.8221,43.6602,620.1492,4318.2951,2598.6504,4649.3729,803.3867,12,2021,FRA
France,4243.5639,1120.1563,977.7069,7.9717,5137.4371,4175.0237,27912.3968,622.6504,175.4064,39.8221,43.6602,638.4474,4346.8404,3760.5846,5789.7341,843.6539,12,2022,FRA
France,3273.987,2811.52,474.481,,5756.909000000001,2538.328,36318.089,589.881,216.887,39.167,11.25,17.265,1002.742,3295.328,2202.297,569.403,02,2010,FRA
France,3449.031,2408.548,597.845,4.672,4061.034,3500.538,38328.322,883.8839999999999,257.145,39.286,45.276,77.89699999999999,927.02,4795.17,956.0260000000001,566.873,02,2011,FRA
France,3967.012,3940.1420000000003,858.419,4.243,5231.544,3716.2490000000003,38661.06,1189.865,359.57599999999996,37.698,61.747,239.32,1147.745,2631.994,3454.637,553.2180000000001,02,2012,FRA
France,3740.6240000000003,3423.756,719.9910000000001,6.768,6959.289000000001,2391.61,36747.871,830.8939999999999,276.358,34.042,66.921,194.226,1472.644,3770.491,1649.8029999999999,648.2909999999999,02,2013,FRA
France,3516.466,1337.739,572.052,6.24,7161.444,1274.3319999999999,36396.721,621.964,209.513,39.552,58.698,289.139,2525.179,5515.723000000001,1288.299,646.408,02,2014,FRA
France,4068.6940000000004,1985.5639999999999,890.914,6.902,6470.196,2888.1220000000003,37482.953,911.6139999999999,308.051,40.121,59.095,382.76199999999994,1920.625,4537.641,1564.889,458.894,02,2015,FRA
France,3759.835,967.1489999999999,594.0880000000001,7.327999999999999,7073.672,2761.5759999999996,37323.254,541.44,186.926,41.199,46.626000000000005,429.784,2954.941,6160.210999999999,1216.3139999999999,590.24,02,2016,FRA
France,3566.401,1519.68,506.913,9.995,4630.124,4368.579000000001,33689.682,525.68,190.19299999999998,42.943000000000005,59.288999999999994,459.945,2637.623,5048.857,1528.3429999999998,620.714,02,2017,FRA
France,4455.4358,1488.9671,701.1589,9.5327,7345.7105,4137.5843,36406.6682,576.572,188.4023,39.5043,49.3924,555.1972,2851.5319,5269.8803,2228.4301,493.5388,02,2018,FRA
France,3761.2758,693.3069,743.6879,9.6461,5130.1038,4149.3481,36089.959,464.5239,188.9041,39.4248,43.8948,819.4116,2664.72,6522.4876,1011.4556,443.4396,02,2019,FRA
France,3637.6153,371.4145,827.6633,9.9999,6356.2359,3455.8434,33178.5389,448.7131,182.1106,39.6552,44.1207,781.6057,5913.9025,7283.1173,491.8803,647.427,02,2020,FRA
France,4006.1105,582.2278,801.0097,7.5307,6978.7304,3417.8949,30337.834,478.3343,175.4064,39.8221,43.6602,715.8438,4239.9974,5745.6399,2367.8304,522.3089,02,2021,FRA
France,3840.2324,973.3244,954.1857,7.9717,4436.0312,3415.0735,29577.728,471.8667,175.4064,39.8221,43.6602,1095.4401,5245.8685,4194.3394,2391.5789,632.7845,02,2022,FRA
France,3714.7140000000004,3611.188,609.435,,6210.411999999999,3260.2929999999997,40313.099,757.658,278.575,39.167,11.25,13.832,705.829,2665.2659999999996,3047.947,614.257,01,2010,FRA
France,4009.0879999999997,2448.379,607.731,4.672,5964.8,3558.427,43853.367999999995,898.5010000000001,261.397,39.286,45.276,52.233999999999995,1308.046,5038.2429999999995,1415.59,832.6160000000001,01,2011,FRA
France,3999.89,2571.732,560.29,4.243,6809.191999999999,2425.597,42810.495,776.625,234.695,37.698,61.747,99.516,1610.774,6250.565,786.5189999999999,720.049,01,2012,FRA
France,4088.883,3435.086,722.373,6.768,6975.189,2399.524,42405.628,833.643,277.27299999999997,34.042,66.921,124.245,1339.7779999999998,4566.429,1026.487,649.7719999999999,01,2013,FRA
France,3984.493,1575.406,673.684,6.24,7101.753000000001,1500.733,42697.757000000005,732.4639999999999,246.735,39.552,58.698,192.17,2250.016,6699.579000000001,865.9989999999999,813.1439999999999,01,2014,FRA
France,4493.983,1921.384,862.117,6.902,6282.501,2794.7690000000002,43792.628,882.148,298.094,40.121,59.095,262.31,2311.341,5942.769,779.248,664.5,01,2015,FRA
France,4239.943,1226.4560000000001,753.3710000000001,7.327999999999999,5778.4619999999995,3501.994,41588.517,686.607,186.926,41.199,46.626000000000005,280.512,2920.09,6628.361,1540.185,786.096,01,2016,FRA
France,5266.641,2500.4210000000003,566.9019999999999,9.995,5340.401,5015.473,40491.902,4399.303,190.19299999999998,42.943000000000005,59.288999999999994,354.029,2078.971,2976.281,3782.282,568.623,01,2017,FRA
France,4074.5983,799.931,783.0054,9.5327,7472.7322,2874.3638,40788.3543,409.7968,188.4023,39.5043,49.3924,365.9835,4137.0886,7920.3112,621.5694,810.9913,01,2018,FRA
France,4937.0299,1062.3464,735.431,9.6461,5059.0096,5246.196999999999,40157.9937,483.4636,188.9041,39.4248,43.8948,469.2268,3014.5911,4100.5016,2887.1721,526.2834,01,2019,FRA
France,4243.4107,501.4744,723.2138,9.9999,6385.066,4755.8515,37352.3958,440.1376,182.1106,39.6552,44.1207,525.2519,4180.4135,6082.3904,1572.7793,532.406,01,2020,FRA
France,5172.0831,1321.4359,734.0264,7.5307,7402.1949,4164.6675,37176.882000000005,452.5395,175.4064,39.8221,43.6602,506.0762,3951.973,5311.5024,3384.1254,478.6427,01,2021,FRA
France,4886.7874,1250.4259,784.3049,7.9717,5985.7585,4658.0571,35220.278,537.5242,175.4064,39.8221,43.6602,831.5369,3132.0654,3130.7161,4225.4096,706.5179,01,2022,FRA
France,4441.9905,465.3879,986.4328,7.9717,6432.653,3792.09,30770.9589,566.9612,175.4064,39.8221,43.6602,716.2013,5862.7384,5376.9288,4120.663,698.7874,01,2023,FRA
France,2600.514,1279.702,215.96599999999998,,5349.945,1155.355,31744.077999999998,268.493,98.719,39.167,11.25,90.92,506.126,5412.539000000001,783.529,529.151,07,2010,FRA
France,2750.695,697.883,173.227,4.672,4193.295,1014.29,33487.281,256.108,74.508,39.286,45.276,273.002,861.0319999999999,6489.651,322.03,585.335,07,2011,FRA
France,2642.5690000000004,1134.809,247.235,4.243,4956.907999999999,1070.326,28817.56,342.69599999999997,103.56200000000001,37.698,61.747,588.83,927.691,4239.084,1033.69,524.1759999999999,07,2012,FRA
France,2816.099,1070.364,225.09,6.768,6454.876,747.685,30691.911,259.76099999999997,86.398,34.042,66.921,759.691,879.525,5941.754,323.655,601.302,07,2013,FRA
France,2395.0389999999998,523.649,223.926,6.24,6275.8,498.82800000000003,33394.409,243.463,82.012,39.552,58.698,793.743,975.9,8376.942,191.857,668.43,07,2014,FRA
France,2506.556,615.441,276.14599999999996,6.902,4122.702,895.196,33272.066,282.562,95.48299999999999,40.121,59.095,1003.655,1421.655,7066.951,768.268,522.502,07,2015,FRA
France,2448.581,550.556,338.18800000000005,7.327999999999999,5400.164000000001,1572.045,28346.39,308.218,186.926,41.199,46.626000000000005,1137.079,1047.468,5364.549,1080.987,468.26099999999997,07,2016,FRA
France,2565.328,1215.823,693.683,9.995,3979.3779999999997,2101.518,28160.084,10.25,190.19299999999998,42.943000000000005,59.288999999999994,1180.3410000000001,1763.132,5984.215,1414.954,485.68,07,2017,FRA
France,2672.1663,852.5386,539.7559,9.5327,5402.6846,1845.1454,29952.683999999997,430.1423,188.4023,39.5043,49.3924,1427.5979,1104.2409,7025.2012,767.0367,432.0679,07,2018,FRA
France,2518.5242,311.3088,532.6425,9.6461,4472.5872,2645.2857,29195.0424,451.9841,188.9041,39.4248,43.8948,1479.0808,1774.7879,6550.0891,937.8783,384.414,07,2019,FRA
France,2298.4553,409.8183,559.2223,9.9999,4644.4101,2387.0154,22499.4261,472.2438,182.1106,39.6552,44.1207,1745.2771,2108.3672,3616.5378,2371.3247,257.252,07,2020,FRA
France,2344.3484,186.019,882.9246,7.5307,5688.2437,1587.4667,28449.338,410.6429,175.4064,39.8221,43.6602,1829.817,2302.996,8110.5678,763.053,314.3989,07,2021,FRA
France,2302.0179,126.5018,682.904,7.9717,3506.8053,2863.2268,18780.9554,587.8169,175.4064,39.8221,43.6602,2761.8516,1868.8483,2278.4611,5637.3407,463.9448,07,2022,FRA
France,2530.459,1017.049,171.64,,7201.581999999999,918.2239999999999,29575.072999999997,213.386,78.458,39.167,11.25,89.47,598.052,5832.581,545.064,712.2919999999999,06,2010,FRA
France,2715.653,768.012,190.63400000000001,4.672,4307.521,1116.214,32589.272999999997,281.844,81.99600000000001,39.286,45.276,329.42199999999997,907.862,6384.185,337.684,601.28,06,2011,FRA
France,2595.879,1088.807,237.213,4.243,6906.925,1026.937,26562.352000000003,328.80400000000003,99.36399999999999,37.698,61.747,499.3,1007.493,4353.975,690.53,730.3839999999999,06,2012,FRA
France,2714.7070000000003,780.1139999999999,164.05200000000002,6.768,7442.828,544.936,28617.882,189.322,62.968999999999994,34.042,66.921,643.679,1179.281,6085.869000000001,303.749,693.335,06,2013,FRA
France,2235.127,572.807,244.947,6.24,5146.497,545.656,30995.203999999998,266.319,89.711,39.552,58.698,798.6210000000001,966.79,6465.08,313.288,659.827,06,2014,FRA
France,2265.654,401.99,180.37099999999998,6.902,5735.575,584.7180000000001,30718.85,184.562,62.367,40.121,59.095,978.679,1274.133,6590.116,525.044,642.602,06,2015,FRA
France,2277.323,445.98900000000003,273.95599999999996,7.327999999999999,7289.999,1273.4660000000001,28645.564,249.678,186.926,41.199,46.626000000000005,1029.1480000000001,1101.969,7058.825,383.944,553.067,06,2016,FRA
France,2440.297,557.668,706.171,9.995,5210.316,1550.764,26884.463,276.205,190.19299999999998,42.943000000000005,59.288999999999994,1168.7939999999999,1520.234,4728.9890000000005,1289.068,557.937,06,2017,FRA
France,2385.4657,590.2757,515.7261,9.5327,7710.7028,795.8559,28620.3341,424.5642,188.4023,39.5043,49.3924,1319.3255,1386.5507,7849.1229,220.1298,547.4758,06,2018,FRA
France,2411.3491,210.3291,548.2658,9.6461,5844.3558,1782.3609,28560.705,447.199,188.9041,39.4248,43.8948,1427.6937,1926.5997,7492.0847,342.0521,546.4348,06,2019,FRA
France,2256.5239,172.5934,520.632,9.9999,6421.0223,2338.62,21334.9586,445.7275,182.1106,39.6552,44.1207,1558.0505,2054.0725,4578.4464,1265.7563,431.32,06,2020,FRA
France,2315.41,145.3407,607.6047,7.5307,6286.842,1574.2021,27716.162,439.0433,175.4064,39.8221,43.6602,1787.2479,1349.1517,7585.6685,709.3541,375.8493,06,2021,FRA
France,2205.7799,136.2249,754.5103,7.9717,4071.7718,2338.0522,20174.8203,534.6558,175.4064,39.8221,43.6602,2378.2978,1834.0469,2765.9337,3921.8754,444.0784,06,2022,FRA
France,3320.337,3028.1209999999996,511.035,,6144.07,2733.882,35984.087999999996,635.326,233.59599999999998,39.167,11.25,59.001999999999995,1214.068,4275.4259999999995,2133.1620000000003,607.696,03,2010,FRA
France,3471.2009999999996,2521.9120000000003,625.984,4.672,4458.821,3665.2990000000004,37688.316,925.4860000000001,269.248,39.286,45.276,218.40099999999998,1164.363,5550.505,973.9169999999999,622.399,03,2011,FRA
France,3374.2009999999996,2520.718,549.1759999999999,4.243,3977.2509999999997,2377.482,37548.601,761.22,230.04,37.698,61.747,488.97,994.189,5484.543000000001,475.85,420.58099999999996,03,2012,FRA
France,3710.151,3425.493,720.3560000000001,6.768,6542.843000000001,2392.823,36781.04,831.315,276.499,34.042,66.921,516.44,1372.138,3406.022,1678.386,609.497,03,2013,FRA
France,3240.167,1493.51,638.664,6.24,7114.194,1422.719,35797.925,694.388,233.90900000000002,39.552,58.698,541.123,1327.9089999999999,5584.126,1092.882,670.8330000000001,03,2014,FRA
France,3476.236,1594.845,715.6,6.902,6572.876,2319.798,36915.156,732.227,247.433,40.121,59.095,593.997,2027.299,5188.8640000000005,868.904,611.7819999999999,03,2015,FRA
France,3746.478,1136.07,697.8510000000001,7.327999999999999,6738.884,3243.91,37177.227999999996,636.007,186.926,41.199,46.626000000000005,702.931,2509.297,5703.161,1477.918,555.239,03,2016,FRA
France,3285.401,674.368,615.7230000000001,9.995,6372.496,4283.446,34272.88,694.8610000000001,190.19299999999998,42.943000000000005,59.288999999999994,755.65,2738.566,7258.439,867.3439999999999,692.184,03,2017,FRA
France,3993.5404,1420.0877,773.1044,9.5327,7292.6748,3357.2553,35675.3075,556.8424,188.4023,39.5043,49.3924,841.0998,3186.8204,5334.8061,2017.0137,624.2213,03,2018,FRA
France,3449.4105,221.1522,1200.7671,9.6461,5241.9124,3211.6645,35497.7156,461.4115,188.9041,39.4248,43.8948,1120.4645,4577.4288,7482.7521,683.3772,577.0269,03,2019,FRA
France,3414.4995,239.0108,1004.4627,9.9999,7425.6982,3410.2244,30624.8551,452.51099999999997,182.1106,39.6552,44.1207,1099.2545,4504.7828,7027.9508,1015.0639,573.7719999999999,03,2020,FRA
France,3893.337,510.0194,912.8467,7.5307,6013.2728,3622.4148,31695.35,435.2564,175.4064,39.8221,43.6602,1382.1770000000001,3704.2868,5596.7796,2405.9744,486.0668,03,2021,FRA
France,3574.7933,712.4151,831.5866,7.9717,4638.4693,4359.8684,26851.912,538.0432,175.4064,39.8221,43.6602,1475.4118,3446.2924,3053.8221,4145.9111,606.0123,03,2022,FRA
France,2559.778,1214.917,205.033,,6384.684,1096.865,29372.072,254.9,93.72200000000001,39.167,11.25,72.543,766.057,3516.35,1378.69,631.494,05,2010,FRA
France,2777.38,1194.231,296.43,4.672,3417.761,1735.6729999999998,33070.277,438.25699999999995,127.5,39.286,45.276,331.24199999999996,773.758,5865.897,557.962,477.079,05,2011,FRA
France,2797.385,908.7139999999999,197.977,4.243,7798.226,857.078,29058.09,274.418,82.929,37.698,61.747,654.255,988.1510000000001,5127.104,668.699,824.6360000000001,05,2012,FRA
France,3010.5570000000002,929.087,195.38,6.768,8662.391,648.999,31168.581000000002,225.475,74.994,34.042,66.921,662.39,1179.504,6375.613,506.316,806.943,05,2013,FRA
France,2393.005,635.2819999999999,271.663,6.24,6264.298000000001,605.17,31713.602000000003,295.366,99.49600000000001,39.552,58.698,740.092,1566.015,6740.38,295.561,720.936,05,2014,FRA
France,2358.791,407.92199999999997,183.033,6.902,6563.486,593.3480000000001,30329.492000000002,187.28599999999997,63.287,40.121,59.095,905.79,1613.2,6591.284000000001,619.158,740.046,05,2015,FRA
France,2463.15,436.26599999999996,267.98400000000004,7.327999999999999,6623.4490000000005,1245.704,29445.13,244.235,186.926,41.199,46.626000000000005,1012.586,1591.796,6117.507,846.2410000000001,614.614,05,2016,FRA
France,2555.5429999999997,806.6210000000001,571.225,9.995,5816.485,1671.899,30137.017000000003,49.504,190.19299999999998,42.943000000000005,59.288999999999994,1131.266,1525.368,6581.588000000001,692.3330000000001,670.11,05,2017,FRA
France,2573.4319,466.0537,887.0294,9.5327,7824.7401,635.8529,30578.6858,423.334,188.4023,39.5043,49.3924,1196.8504,1637.9284,8514.4277,414.4449,652.9269,05,2018,FRA
France,2665.1562,192.9797,624.9595,9.6461,5634.5068,1986.9751,31668.804,447.5314,188.9041,39.4248,43.8948,1336.1329999999998,2297.0251,7758.0664,256.1677,592.745,05,2019,FRA
France,2308.2064,272.2818,662.0897,9.9999,6747.6458,1293.4228,24714.641,420.1391,182.1106,39.6552,44.1207,1634.0249,2666.0627,7005.2815,576.2692,567.2080000000001,05,2020,FRA
France,2662.934,128.9481,811.2123,7.5307,6340.4556,1324.3775,27574.674,447.11300000000006,175.4064,39.8221,43.6602,1724.0206,3951.8568,7175.331999999999,1248.1814,471.3608,05,2021,FRA
France,2230.2974,141.2965,936.6187,7.9717,5062.6466,2753.5674,20531.226000000002,477.3355,175.4064,39.8221,43.6602,2409.5295,2061.2465,3726.4709,3171.6732,517.4509,05,2022,FRA
France,3189.8340000000003,2948.8959999999997,497.665,,5374.6990000000005,2662.355,35455.087,618.7040000000001,227.485,39.167,11.25,16.83,1023.8739999999999,4046.403,1729.374,531.599,11,2010,FRA
