country_code,country,distribution_losses_electricity,coal_peat_and_manufactured_gases,combustible_renewables,geothermal,hydro,natural_gas,nuclear,oil_and_petroleum_products,other_combustible_non-renewables,other_renewables,others,solar,wind,total_exports_electricity,total_imports_electricity,used_for_pumped_storage_electricity,GDPpermonth,date,populationpermonth
BGR,Bulgaria,0.0,1333.441,100.5328,0.0,367.4442,192.729,1348.0652,15.085999999999999,1.3698,0.0,2.1768,56.9598,151.1563,0.0,0.0,0.0,5530294759.583333,2018-02-01,7067462.0
BGR,Bulgaria,0.0,1460.1041,138.3223,0.0,328.3248,227.4557,1352.1431,17.0291,0.0,0.0,3.6251,85.0083,169.2619,0.0,0.0,0.0,5742989601.25,2019-02-01,7016824.333333333
BGR,Bulgaria,0.0,1288.7339,37.5518,0.0,155.0581,211.3111,1433.0631,25.1293,0.0,0.0,3.3849,94.8182,176.1384,0.0,0.0,0.0,5853356250.833333,2020-02-01,6968803.333333333
BGR,Bulgaria,0.0,880.9464,146.1379,0.0,526.7672,284.942,1354.8242,21.4603,0.0,0.0,2.8181,89.4228,130.6599,0.0,0.0,0.0,7004692727.833333,2021-02-01,6924636.333333333
BGR,Bulgaria,0.0,2067.999,24.975,0.0,615.054,171.155,1446.0,16.711,0.0,0.0,1.9169999999999998,66.665,123.91799999999999,0.0,0.0,0.0,4231833059.4166665,2015-01-01,7220109.083333333
BGR,Bulgaria,0.0,1944.004,35.439,0.0,422.98900000000003,206.106,1453.805,31.925,0.0,0.0,2.833,66.809,125.21600000000001,0.0,0.0,0.0,4496158135.333333,2016-01-01,7173810.25
BGR,Bulgaria,0.0,1997.646,21.936999999999998,0.0,346.57099999999997,259.983,1447.545,31.746,0.0,0.0,2.491,44.847,171.072,0.0,0.0,0.0,4933287285.083333,2017-01-01,7123499.083333333
BGR,Bulgaria,0.0,1483.096,103.3643,0.0,264.4641,188.9836,1492.9792,26.8298,1.3698,0.0,2.4258,78.4899,130.91899999999998,0.0,0.0,0.0,5530294759.583333,2018-01-01,7071704.5
BGR,Bulgaria,0.0,1816.1108,165.1345,0.0,267.7356,239.3006,1486.3611,21.1512,3.3576,0.0,3.7271,55.0751,157.9348,0.0,0.0,0.0,5742989601.25,2019-01-01,7020930.666666667
BGR,Bulgaria,0.0,1220.6013,160.9123,0.0,146.4975,246.6209,1532.5291,22.7167,3.2977,0.0,3.5108,85.1773,167.5441,0.0,0.0,0.0,5853356250.833333,2020-01-01,6972282.166666667
BGR,Bulgaria,0.0,1059.0439999999999,144.6752,0.0,552.0779,320.9013,1457.3992,17.7223,0.0,0.0,3.0131,60.9453,173.782,0.0,0.0,0.0,7004692727.833333,2021-01-01,6929325.666666667
BGR,Bulgaria,0.0,1519.086,18.346,0.0,618.331,125.725,1397.0,12.276,0.0,0.0,1.9169999999999998,172.34799999999998,128.22899999999998,0.0,0.0,0.0,4231833059.4166665,2015-07-01,7197135.583333333
BGR,Bulgaria,0.0,1192.028,21.73,0.0,422.98900000000003,126.381,1387.8139999999999,19.576,0.0,0.0,2.833,172.722,124.146,0.0,0.0,0.0,4496158135.333333,2016-07-01,7148725.75
BGR,Bulgaria,0.0,1311.634,30.454,0.0,324.527,83.684,1374.42,37.166,0.0,0.0,2.05,173.52599999999998,114.39399999999999,0.0,0.0,0.0,4933287285.083333,2017-07-01,7097561.583333333
BGR,Bulgaria,0.0,1097.3906,103.7211,0.0,573.5911,100.24700000000001,1443.4892,28.131,1.3698,0.0,0.0,168.743,58.6028,0.0,0.0,0.0,5530294759.583333,2018-07-01,7046249.5
BGR,Bulgaria,0.0,1049.856,149.1911,0.0,275.6334,95.6569,1440.7861,36.5321,0.0,0.0,1.8371,167.6944,56.6565,0.0,0.0,0.0,5742989601.25,2019-07-01,6996292.666666667
BGR,Bulgaria,0.0,794.8271,131.5608,0.0,294.3948,80.0294,1494.9021,26.5881,0.0,0.0,2.5921,177.6898,71.184,0.0,0.0,0.0,5853356250.833333,2020-07-01,6951409.166666667
BGR,Bulgaria,0.0,969.3929,199.3826,0.0,328.0475,249.7131,1459.9862,18.2718,0.0,0.0,4.3731,189.2481,84.8279,0.0,0.0,0.0,7004692727.833333,2021-07-01,6901189.666666667
BGR,Bulgaria,0.0,1211.8039999999999,14.635,0.0,542.952,100.29299999999999,1363.0,9.793,0.0,0.0,1.9169999999999998,159.015,143.314,0.0,0.0,0.0,4231833059.4166665,2015-06-01,7200964.5
BGR,Bulgaria,0.0,962.2819999999999,17.542,0.0,505.045,102.023,1388.8139999999999,15.802999999999999,0.0,0.0,2.833,159.36,131.637,0.0,0.0,0.0,4496158135.333333,2016-06-01,7152906.5
BGR,Bulgaria,0.0,1099.72,30.993000000000002,0.0,447.8,86.34700000000001,1155.032,32.523,0.0,0.0,4.4910000000000005,166.77,82.34100000000001,0.0,0.0,0.0,4933287285.083333,2017-06-01,7101884.5
BGR,Bulgaria,0.0,1109.7192,97.9316,0.0,378.8999,90.2483,1393.2872,23.0253,1.3698,0.0,2.2408,161.3065,67.327,0.0,0.0,0.0,5530294759.583333,2018-06-01,7050492.0
BGR,Bulgaria,0.0,695.9652,90.9881,0.0,459.3817,89.4081,1215.8301,29.1176,0.0,0.0,2.0921,159.2166,83.9819,0.0,0.0,0.0,5742989601.25,2019-06-01,7000399.0
BGR,Bulgaria,0.0,678.7898,70.8357,0.0,371.3916,82.8834,1451.8061,10.8832,0.0,0.0,3.7697,155.7506,68.6797,0.0,0.0,0.0,5853356250.833333,2020-06-01,6954888.0
BGR,Bulgaria,0.0,489.9828,150.3917,0.0,513.7857,151.0106,1410.0212,28.9339,0.0,0.0,4.4471,152.1048,86.4112,0.0,0.0,0.0,7004692727.833333,2021-06-01,6905879.0
BGR,Bulgaria,0.0,1462.5529999999999,17.663,0.0,811.697,121.046,1460.0,11.819,0.0,0.0,1.9169999999999998,112.84,134.155,0.0,0.0,0.0,4231833059.4166665,2015-03-01,7212451.25
BGR,Bulgaria,0.0,1101.897,20.087,0.0,449.57099999999997,116.825,1403.8120000000001,18.096,0.0,0.0,2.833,113.085,119.865,0.0,0.0,0.0,4496158135.333333,2016-03-01,7165448.75
BGR,Bulgaria,0.0,1369.7939999999999,23.631999999999998,0.0,287.97700000000003,195.454,1452.5320000000002,18.373,0.0,0.0,4.598,125.51100000000001,167.447,0.0,0.0,0.0,4933287285.083333,2017-03-01,7114853.25
BGR,Bulgaria,0.0,1208.3179,105.4466,0.0,630.9544,191.4524,1489.1982,18.1657,1.3698,0.0,2.2238,44.0918,123.7611,0.0,0.0,0.0,5530294759.583333,2018-03-01,7063219.5
BGR,Bulgaria,0.0,1214.8018,115.0144,0.0,296.2809,207.3444,1495.8971,14.4517,0.0,0.0,4.4931,141.161,133.1319,0.0,0.0,0.0,5742989601.25,2019-03-01,7012718.0
BGR,Bulgaria,0.0,1134.4897,45.097,0.0,325.7833,202.9855,1514.3791,26.936999999999998,0.0,0.0,3.9137,115.3861,188.8048,0.0,0.0,0.0,5853356250.833333,2020-03-01,6965324.5
BGR,Bulgaria,0.0,1074.9969,184.9505,0.0,510.6337,309.9443,1510.1192,30.6024,0.0,0.0,3.2651,119.7357,161.8662,0.0,0.0,0.0,7004692727.833333,2021-03-01,6919947.0
BGR,Bulgaria,0.0,1161.654,14.029000000000002,0.0,576.818,96.14299999999999,958.0,9.387,0.0,0.0,1.9169999999999998,142.839,128.767,0.0,0.0,0.0,4231833059.4166665,2015-05-01,7204793.416666667
BGR,Bulgaria,0.0,979.071,17.848,0.0,488.865,103.803,1055.859,16.079,0.0,0.0,2.833,143.149,125.751,0.0,0.0,0.0,4496158135.333333,2016-05-01,7157087.25
BGR,Bulgaria,0.0,1469.3929999999998,32.563,0.0,341.83,105.084,713.35,31.303,0.0,0.0,3.8819999999999997,160.94899999999998,94.81200000000001,0.0,0.0,0.0,4933287285.083333,2017-05-01,7106207.416666667
BGR,Bulgaria,0.0,1007.8922,125.1957,0.0,530.6259,114.1243,735.7791,25.404,1.3698,0.0,2.5868,180.6823,111.60700000000001,0.0,0.0,0.0,5530294759.583333,2018-05-01,7054734.5
BGR,Bulgaria,0.0,1124.4086,105.3948,0.0,373.2291,121.7091,750.235,25.6171,0.0,0.0,2.9631,152.6954,91.2744,0.0,0.0,0.0,5742989601.25,2019-05-01,7004505.333333333
BGR,Bulgaria,0.0,772.3632,41.9515,0.0,411.6593,85.0106,886.0701,13.0744,0.0,0.0,3.6488,151.5006,123.9815,0.0,0.0,0.0,5853356250.833333,2020-05-01,6958366.833333333
BGR,Bulgaria,0.0,1028.2505,134.7321,0.0,600.7074,185.4598,781.9241,27.5142,0.0,0.0,4.1451,170.5113,103.0759,0.0,0.0,0.0,7004692727.833333,2021-05-01,6910568.333333333
BGR,Bulgaria,0.0,1577.442,19.051,0.0,206.475,130.555,1395.0,12.747,0.0,0.0,1.9169999999999998,72.939,93.208,0.0,0.0,0.0,4231833059.4166665,2015-11-01,7181819.916666667
BGR,Bulgaria,0.0,1715.141,31.267,0.0,229.986,181.842,1160.845,28.166,0.0,0.0,2.833,73.097,87.758,0.0,0.0,0.0,4496158135.333333,2016-11-01,7132002.75
CHL,Chile,245.421,2199.013,317.692,0.0,2182.717,888.752,0.0,67.169,0.0,0.0,0.0,316.264,253.46599999999998,0.0,0.0,0.0,20774916666.666668,2016-11-01,18066066.083333332
BGR,Bulgaria,0.0,1664.744,29.486,0.0,251.577,173.692,1396.07,18.909000000000002,0.0,0.0,3.175,38.419000000000004,88.22399999999999,0.0,0.0,0.0,4933287285.083333,2017-11-01,7080269.916666667
BGR,Bulgaria,0.0,1749.6561,103.7113,0.0,371.9297,188.4938,1423.2252,20.4604,1.3698,0.0,2.6398,52.7296,116.3578,0.0,0.0,0.0,5530294759.583333,2018-11-01,7029279.5
BGR,Bulgaria,0.0,1288.6119,129.2814,0.0,208.7429,159.2216,1432.1841,22.305999999999997,1.6505,0.0,3.8091,50.9592,145.2336,0.0,0.0,0.0,5742989601.25,2019-11-01,6979867.333333333
BGR,Bulgaria,0.0,964.8581,208.7826,0.0,234.1658,253.0358,1446.3931,17.5853,0.0,0.0,3.3089,78.27,112.4832,0.0,0.0,0.0,5853356250.833333,2020-11-01,6937493.833333333
BGR,Bulgaria,0.0,1679.6197,218.0644,0.0,233.0293,180.2849,1466.9622,21.7994,0.0,0.0,4.3931,69.7738,124.5735,0.0,0.0,0.0,7004692727.833333,2021-11-01,6882432.333333333
BGR,Bulgaria,0.0,1730.6270000000002,20.901,0.0,367.066,143.233,787.0,13.985,0.0,0.0,1.9169999999999998,100.095,102.367,0.0,0.0,0.0,4231833059.4166665,2015-10-01,7185648.833333333
BGR,Bulgaria,0.0,1835.316,33.457,0.0,349.024,194.583,715.904,30.14,0.0,0.0,2.833,100.31200000000001,94.179,0.0,0.0,0.0,4496158135.333333,2016-10-01,7136183.5
BGR,Bulgaria,0.0,1645.912,27.945,0.0,205.61700000000002,114.78,831.2639999999999,29.854,0.0,0.0,3.062,102.789,142.08700000000002,0.0,0.0,0.0,4933287285.083333,2017-10-01,7084592.833333333
BGR,Bulgaria,0.0,1680.2614,119.5749,0.0,300.3374,128.1663,936.7331,27.7213,1.3698,0.0,3.1977,123.7277,130.9886,0.0,0.0,0.0,5530294759.583333,2018-10-01,7033522.0
BGR,Bulgaria,0.0,1457.1605,169.1578,0.0,181.5787,113.4379,918.5281,27.1344,3.2969,0.0,0.29100000000000004,123.9693,60.4602,0.0,0.0,0.0,5742989601.25,2019-10-01,6983973.666666667
BGR,Bulgaria,0.0,987.5017,193.2249,0.0,198.68599999999998,179.3332,920.0591,24.0528,0.0,0.0,3.5528,110.9047,92.4367,0.0,0.0,0.0,5853356250.833333,2020-10-01,6940972.666666667
BGR,Bulgaria,0.0,1856.9908,252.6547,0.0,261.5022,150.164,753.9331,22.8763,0.0,0.0,1.8051,96.9071,120.9821,0.0,0.0,0.0,7004692727.833333,2021-10-01,6887121.666666667
BGR,Bulgaria,0.0,1751.599,21.154,0.0,345.217,144.968,743.0,14.155,0.0,0.0,1.9169999999999998,128.82,117.45299999999999,0.0,0.0,0.0,4231833059.4166665,2015-09-01,7189477.75
BGR,Bulgaria,0.0,1320.155,24.066,0.0,225.363,139.965,1324.8229999999999,21.68,0.0,0.0,2.833,129.099,97.925,0.0,0.0,0.0,4496158135.333333,2016-09-01,7140364.25
BGR,Bulgaria,0.0,1562.057,30.534000000000002,0.0,149.931,72.268,991.449,30.975,0.0,0.0,0.017,125.956,139.611,0.0,0.0,0.0,4933287285.083333,2017-09-01,7088915.75
BGR,Bulgaria,0.0,1474.7573,115.67299999999999,0.0,372.9644,89.6164,995.2661,28.7853,1.3698,0.0,0.44799999999999995,152.4655,101.3701,0.0,0.0,0.0,5530294759.583333,2018-09-01,7037764.5
BGR,Bulgaria,0.0,1175.007,116.5575,0.0,165.6109,91.48,1193.3531,28.0325,0.0,0.0,0.516,140.9423,87.3418,0.0,0.0,0.0,5742989601.25,2019-09-01,6988080.0
BGR,Bulgaria,0.0,865.5642,185.6998,0.0,193.0382,99.0912,1195.3891,26.4571,0.0,0.0,0.034,152.0285,106.8061,0.0,0.0,0.0,5853356250.833333,2020-09-01,6944451.5
BGR,Bulgaria,0.0,1420.3035,212.4308,0.0,194.857,185.2592,1364.4662,29.4983,0.0,0.0,0.0,138.3798,95.3673,0.0,0.0,0.0,7004692727.833333,2021-09-01,6891811.0
CAN,Canada,3783.301,5457.25,712.988,0.0,28243.737999999998,3533.3190000000004,6176.691,572.064,5.077,2.44,248.0,24.184,725.951,3832.239,1286.826,17.045,134778333333.33333,2010-04-01,33754226.333333336
CAN,Canada,4289.147,5302.177,719.555,0.0,29964.46,4100.677,7053.701,502.29900000000004,5.22,2.722,209.167,28.410999999999998,938.943,3781.813,1583.649,16.912,149444166666.66666,2011-04-01,34116368.666666664
CAN,Canada,3953.3179999999998,4550.835,714.451,0.0,29914.176,4334.124,6646.078,514.905,5.653,1.8530000000000002,227.0,90.87100000000001,993.25,4908.16,1170.385,16.682000000000002,152364166666.66666,2012-04-01,34464292.666666664
CAN,Canada,4225.279,4783.191,723.459,0.0,30703.256,4302.674,7348.024,566.807,6.31,2.39,203.417,116.72,1751.585,4601.195,1192.687,16.619,153883333333.33334,2013-04-01,34837132.666666664
CAN,Canada,4550.101,4903.063,932.291,0.0,30521.887000000002,4291.232,7419.318,577.5790000000001,6.916,1.473,186.583,207.267,2173.223,4175.376,1299.759,16.921,150479166666.66666,2014-04-01,35201114.333333336
CAN,Canada,2670.836,4439.278,655.215,0.0,30969.789,4624.1320000000005,7554.203,565.864,6.653,1.524,11.583,282.796,2514.5029999999997,5888.5869999999995,556.401,17.184,129709166666.66667,2015-04-01,35525926.0
CAN,Canada,2527.709,4374.0109999999995,680.1139999999999,0.0,30243.762000000002,4345.74,6893.590999999999,559.7180000000001,6.54,1.844,17.635,345.13,2403.123,4608.104,916.03,16.64,127332500000.0,2016-04-01,35838434.333333336
CAN,Canada,2792.678,4210.268,799.757,0.0,31193.736,3800.0559999999996,6959.768,410.281,6.515,0.0,16.769000000000002,332.995,2568.728,5974.2080000000005,1288.013,16.764,137439166666.66666,2017-04-01,36254736.666666664
CAN,Canada,2685.6104,3271.8509,725.6596,0.0,30511.4267,4627.1874,6917.2836,426.2021,9.4867,2.149,17.3887,330.1743,2771.7513,4147.7835,1468.8028,16.7676,143777500000.0,2018-04-01,36718518.666666664
CAN,Canada,2729.8237,2992.1887,761.0883,0.0,29239.959,4734.1672,6653.3732,388.6927,9.4718,0.0,14.0,391.2399,3098.2496,3841.8857,1401.6214,16.2972,145168333333.33334,2019-04-01,37243799.333333336
CAN,Canada,2597.4188,2703.1926,687.5797,0.0,28941.7401,4276.9247,7538.7028,351.1514,8.557,0.0,14.0,402.2332,3005.6935,5017.5541,782.3144,16.131,137118333333.33333,2020-04-01,37746554.666666664
CAN,Canada,2476.9363,2212.9125,650.6148,0.0,29980.5024,4964.3424,6915.6206,275.0081,8.3511,0.0,34.3333,637.0499,2834.9202,4539.0786,782.3531,16.6086,165695000000.0,2021-04-01,38106838.666666664
CAN,Canada,3775.452,6502.797,849.5880000000001,0.0,24640.318,4210.263,7451.5869999999995,681.665,6.05,2.6660000000000004,248.0,33.648,513.62,3581.8259999999996,1783.1689999999999,14.87,134778333333.33333,2010-08-01,33879557.666666664
CAN,Canada,4277.552,5855.655,794.6669999999999,0.0,28839.322,4528.735,8086.406,554.732,5.765,1.365,209.167,66.561,515.908,5512.96,919.937,16.277,149444166666.66666,2011-08-01,34227848.333333336
CAN,Canada,4058.107,5050.745,792.933,0.0,30095.705,4810.228,7517.672,571.467,6.274,2.452,227.0,101.985,572.12,6254.76,725.232,16.783,152364166666.66666,2012-08-01,34589257.333333336
CAN,Canada,4216.096,4897.054,740.68,0.0,29698.606,4405.098,8902.742,580.3,6.46,0.0,203.417,185.995,812.533,6488.991,792.355,16.075,153883333333.33334,2013-08-01,34960043.333333336
CAN,Canada,4487.528,4961.859,943.471,0.0,28960.757999999998,4342.692,9099.424,584.505,6.999,1.715,186.583,250.843,1062.682,6044.911,825.643,16.055999999999997,150479166666.66666,2014-08-01,35319274.666666664
CAN,Canada,2609.386,4927.083,727.212,0.0,28252.546000000002,5132.249,8472.935,628.043,7.3839999999999995,0.022000000000000002,11.583,348.772,1443.6029999999998,6289.148,628.8480000000001,15.675999999999998,129709166666.66667,2015-08-01,35614417.0
CAN,Canada,2640.365,5278.031,820.68,0.0,29489.333,5243.918000000001,8534.664,675.4,7.892,1.97,14.52,496.918,1693.0439999999999,7157.182,794.377,16.225,127332500000.0,2016-08-01,35973960.666666664
CAN,Canada,2823.303,4844.486,920.23,0.0,30502.6,4372.482,8336.653,472.084,7.496,0.0,13.072000000000001,453.059,1729.825,7492.101,500.621,16.393,137439166666.66666,2017-08-01,36399986.333333336
CAN,Canada,2745.5087,4041.465,896.3514,0.0,29480.6199,5715.6077,8479.7875,526.4546,11.7181,1.558,15.1682,537.7155,1790.7244,5855.7802,721.4375,16.2011,143777500000.0,2018-08-01,36891801.333333336
CAN,Canada,2609.131,3304.467,840.5189,0.0,28058.9099,5228.2462,9017.8138,429.2584,10.4603,0.0,14.0,516.2714,1740.4929,6505.0775,1104.5524,15.6389,145168333333.33334,2019-08-01,37422514.666666664
CAN,Canada,2596.8075,3229.9345,821.561,0.0,29520.4114,5110.3227,8198.283000000001,419.5765,10.2244,0.0,14.0,489.202,2305.3842,7115.093000000001,565.0325,16.4535,137118333333.33333,2020-08-01,37891879.333333336
CAN,Canada,2556.9126,3052.8603,897.5664,0.0,28331.6363,6848.6411,8071.5676,379.392,11.5209,0.0,34.3333,661.1574,1893.8625,5402.4681,1314.4648,15.6951,165695000000.0,2021-08-01,38176473.333333336
CHL,Chile,353.501,1767.381,296.472,7.654,2862.578,399.15,0.0,189.268,0.0,0.0,0.0,425.035,308.381,0.0,0.0,0.0,23030416666.666668,2017-11-01,18344852.166666668
CAN,Canada,4776.302,6550.07,855.7639999999999,0.0,35844.63,4240.87,8590.261,686.6210000000001,6.093999999999999,2.324,248.0,7.327999999999999,1015.091,3862.7070000000003,1197.906,21.631999999999998,134778333333.33333,2010-12-01,34004889.0
CAN,Canada,4953.016,6079.004,824.9780000000001,0.0,36242.212,4701.472,7434.596,575.891,5.985,1.976,209.167,48.497,1241.8039999999999,4108.862,851.441,20.455,149444166666.66666,2011-12-01,34339328.0
CAN,Canada,4718.605,5690.054,893.301,0.0,35349.373999999996,5419.093000000001,8269.524,643.802,7.068,2.4859999999999998,227.0,25.833000000000002,1117.191,4209.435,996.1210000000001,19.713,152364166666.66666,2012-12-01,34714222.0
CAN,Canada,5267.592,5951.18,900.117,0.0,39158.778,5353.326999999999,8955.583,705.2130000000001,7.851,1.557,203.417,42.979,1777.4170000000001,4825.234,1056.812,21.195,153883333333.33334,2013-12-01,35082954.0
CAN,Canada,5430.4130000000005,5679.294,1079.888,0.0,37372.102999999996,4970.601,9193.45,669.0189999999999,8.011000000000001,0.0,186.583,59.077,2192.823,5335.056,783.052,20.719,150479166666.66666,2014-12-01,35437435.0
CAN,Canada,3021.994,5301.875,782.53,0.0,34674.844,5522.648,8331.068000000001,675.817,7.946000000000001,1.814,11.583,94.103,2634.3059999999996,5280.6,778.523,19.239,129709166666.66667,2015-12-01,35702908.0
CAN,Canada,3177.965,5502.741,855.62,0.0,38565.13,5467.175,8336.374,704.155,8.228,1.442,19.639,97.59,3595.008,6515.3,699.205,21.218000000000004,127332500000.0,2016-12-01,36109487.0
CAN,Canada,3491.768,5540.439,1052.4289999999999,0.0,39516.248,5000.627,8658.909,539.903,8.573,0.0,18.922,89.986,3324.792,5346.33,749.799,21.237,137439166666.66666,2017-12-01,36545236.0
CAN,Canada,3234.8226,4080.9666,905.1124,0.0,37395.3213,5771.4726,8303.17,531.6002,11.8327,1.8069,19.1578,104.2162,3365.8556,5081.8468,1034.6733,20.5506,143777500000.0,2018-12-01,37065084.0
CAN,Canada,3362.9832,3621.2591,921.0977,0.0,37778.744,5729.4669,8524.9581,470.4105,11.4631,0.0,14.0,115.3456,3545.7752,5448.8601,1085.0803,21.0564,145168333333.33334,2019-12-01,37601230.0
CAN,Canada,3266.0865,3465.8212,881.5607,0.0,38277.7011,5483.536999999999,7324.3584,450.2188,10.9711,0.0,14.0,122.02600000000001,3964.1463,5921.0997,691.3063,21.3345,137118333333.33333,2020-12-01,38037204.0
CAN,Canada,3152.9907,3145.5178,924.8085,0.0,37355.71,7056.5047,7312.9289,390.9069,11.8706,0.0,34.3333,168.1453,3602.2384,4864.0021,1414.704,20.6943,165695000000.0,2021-12-01,38246108.0
CAN,Canada,4395.764,6394.323,835.416,0.0,33436.818,4140.031,7089.404,670.294,5.949,2.0380000000000003,248.0,6.657,453.208,4392.353,1029.204,20.178,134778333333.33333,2010-02-01,33691560.666666664
CAN,Canada,4759.409000000001,6166.744000000001,836.885,0.0,33857.53,4769.329000000001,7115.396,584.203,6.071000000000001,2.208,209.167,17.359,913.153,3666.3390000000004,1505.1229999999998,19.109,149444166666.66666,2011-02-01,34060628.833333336
CAN,Canada,4379.44,5489.147,861.76,0.0,33675.358,5227.753,6579.938,621.07,6.818,1.8,227.0,40.791,983.8380000000001,3467.748,804.015,18.779,152364166666.66666,2012-02-01,34401810.333333336
CAN,Canada,4640.396,5297.512,801.25,0.0,35068.524,4765.326,7289.012,627.754,6.989,2.119,203.417,60.677,1676.924,4564.33,788.923,18.980999999999998,153883333333.33334,2013-02-01,34775677.333333336
CAN,Canada,5094.943,5397.554,1026.316,0.0,35546.998999999996,4724.018,7549.2119999999995,635.83,7.6129999999999995,1.3019999999999998,186.583,111.977,1897.3829999999998,3798.776,1255.702,19.707,150479166666.66666,2014-02-01,35142034.166666664
CAN,Canada,3132.014,5246.4619999999995,774.3510000000001,0.0,36579.085,5464.927,8110.6990000000005,668.7539999999999,7.8629999999999995,0.0,11.583,160.157,2260.944,5041.277,1332.529,20.296,129709166666.66667,2015-02-01,35481680.5
CAN,Canada,2916.7659999999996,4787.889,744.4680000000001,0.0,35278.061,4756.944,8277.957,612.679,7.159,1.8259999999999998,18.15,180.09599999999998,3036.8070000000002,5394.775,902.2260000000001,19.41,127332500000.0,2016-02-01,35770671.166666664
CAN,Canada,3075.6929999999998,4806.98,913.105,0.0,35074.051,4338.63,7259.866999999999,468.42900000000003,7.438,1.5730000000000002,19.343,162.481,2922.738,5448.55,840.17,18.85,137439166666.66666,2017-02-01,36182111.833333336
CAN,Canada,2969.7591,3675.6372,815.2149,0.0,34308.5232,5198.2389,7252.6481,478.8006,10.6574,1.8479,18.195999999999998,143.6931,3151.4374,4599.2521,1428.8761,18.8543,143777500000.0,2018-02-01,36631877.333333336
CAN,Canada,3224.1018,3792.5451,964.6657,0.0,36316.6541,6000.4713,6760.4199,492.661,12.0054,0.0,14.0,167.4302,3096.848,4539.3537,892.6364,20.2414,145168333333.33334,2019-02-01,37154441.666666664
CAN,Canada,3175.9102,3359.9001,854.6188,0.0,36015.3218,5315.9511,7438.5671,436.4593,10.6358,0.0,14.0,200.4992,3489.2503,4932.6644,1085.0803,20.0735,137118333333.33333,2020-02-01,37673892.333333336
CAN,Canada,2973.6117,2944.3244,865.6560000000001,0.0,36621.3508,6605.1569,6104.5111,365.9038,11.1113,0.0,34.3333,310.947,2972.8521,4545.7166,1166.2655,20.2874,165695000000.0,2021-02-01,38072021.333333336
CAN,Canada,4974.62,7356.445,961.117,0.0,37885.199,4762.960999999999,7704.885,771.15,6.843999999999999,1.716,248.0,1.8980000000000001,631.406,5223.557,1177.292,22.863000000000003,134778333333.33333,2010-01-01,33660227.833333336
CAN,Canada,5417.633000000001,7404.347,1004.8389999999999,0.0,37750.351,5726.486,8590.059000000001,701.447,7.289,2.485,209.167,7.372999999999999,766.862,4234.394,1576.152,21.305999999999997,149444166666.66666,2011-01-01,34032758.916666664
CAN,Canada,4896.603,5784.79,908.174,0.0,38120.679,5509.316999999999,7460.255999999999,654.521,7.186,1.974,227.0,31.95,1306.437,4066.8540000000003,864.069,21.258000000000003,152364166666.66666,2012-01-01,34370569.166666664
CAN,Canada,5221.024,5876.714,888.8539999999999,0.0,39056.621,5286.342,8524.017,696.3889999999999,7.752999999999999,2.27,203.417,48.50899999999999,2178.274,4874.674,982.828,21.14,153883333333.33334,2013-01-01,34744949.666666664
CAN,Canada,5717.366,6020.05,1144.681,0.0,39603.422,5268.835999999999,8712.190999999999,709.16,8.491,1.476,186.583,80.08,2835.3940000000002,4835.249,1245.087,21.956,150479166666.66666,2014-01-01,35112494.083333336
CAN,Canada,3415.801,5563.895,821.202,0.0,40501.693,5795.578,8963.276,709.216,8.338,0.0,11.583,124.655,3185.05,5520.916,788.8910000000001,22.471999999999998,129709166666.66667,2015-01-01,35459557.75
CAN,Canada,3213.157,5602.534000000001,871.137,0.0,38776.567,5566.323,8924.23,716.925,8.377,1.288,15.734000000000002,140.773,3293.3109999999997,6308.115,642.207,21.334,127332500000.0,2016-01-01,35736789.583333336
CAN,Canada,3478.6679999999997,5370.155,1020.0830000000001,0.0,40044.254,4846.935,8854.401,523.31,8.309,1.735,20.44,93.48700000000001,2948.8709999999996,6574.851,526.659,21.521,137439166666.66666,2017-01-01,36145799.416666664
CAN,Canada,3435.4785,4301.0542,953.9253,0.0,39588.7833,6082.7295,8503.9697,560.2695,12.4708,0.1147,19.4286,98.8976,3834.7101,5442.5417,1385.2363,21.7561,143777500000.0,2018-01-01,36588556.666666664
CAN,Canada,3567.1082,3832.1136,974.7303,0.0,39854.0,6063.0757,8549.0391,497.801,12.1306,0.9598,14.0,141.4522,3681.5025,4942.856,1124.2591,22.213,145168333333.33334,2019-01-01,37109762.833333336
CAN,Canada,3420.5313,3668.4840000000004,933.1097,0.0,38623.2552,5804.185,8898.2571,476.5451,11.6126,0.0,14.0,114.6828,2826.3789,5050.2603,1034.694,21.5271,137118333333.33333,2020-01-01,37637561.166666664
CAN,Canada,3160.7905,2831.1905,832.3937,0.0,40291.7302,6351.3577,7638.0432,351.8441,10.6844,0.0,34.3333,193.2792,2847.0725,5431.3542,870.5731,22.3208,165695000000.0,2021-01-01,38054612.666666664
CAN,Canada,3884.53,6620.118,864.916,0.0,26557.129,4286.224,6954.9490000000005,693.9630000000001,6.159,2.501,248.0,35.355,554.5509999999999,4250.9,1446.38,16.027,134778333333.33333,2010-07-01,33848224.833333336
CAN,Canada,4361.616,6117.005999999999,830.135,0.0,29520.862999999998,4730.862,7663.8240000000005,579.491,6.022,2.7760000000000002,209.167,66.561,549.69,5951.2480000000005,1158.975,16.662,149444166666.66666,2011-07-01,34199978.416666664
