country,country_code,year,month,gdp_per_month
Colombia,COL,2018,10,27849833333.333332
Colombia,COL,2018,11,27849833333.333332
Colombia,COL,2018,12,27849833333.333332
Colombia,COL,2019,01,26925833333.333332
Colombia,COL,2019,02,26925833333.333332
Colombia,COL,2019,03,26925833333.333332
Colombia,COL,2019,04,26925833333.333332
Colombia,COL,2019,05,26925833333.333332
Colombia,COL,2019,06,26925833333.333332
Colombia,COL,2019,07,26925833333.333332
Colombia,COL,2019,08,26925833333.333332
Colombia,COL,2019,09,26925833333.333332
Colombia,COL,2019,10,26925833333.333332
Colombia,COL,2019,11,26925833333.333332
Colombia,COL,2019,12,26925833333.333332
Colombia,COL,2020,01,22525000000.0
Colombia,COL,2020,02,22525000000.0
Colombia,COL,2020,03,22525000000.0
Colombia,COL,2020,04,22525000000.0
Colombia,COL,2020,05,22525000000.0
Colombia,COL,2020,06,22525000000.0
Colombia,COL,2020,07,22525000000.0
Colombia,COL,2020,08,22525000000.0
Colombia,COL,2020,09,22525000000.0
Colombia,COL,2020,10,22525000000.0
Colombia,COL,2020,11,22525000000.0
Colombia,COL,2020,12,22525000000.0
Colombia,COL,2021,01,26205333333.333332
Colombia,COL,2021,02,26205333333.333332
Colombia,COL,2021,03,26205333333.333332
Colombia,COL,2021,04,26205333333.333332
Colombia,COL,2021,05,26205333333.333332
Colombia,COL,2021,06,26205333333.333332
Colombia,COL,2021,07,26205333333.333332
Colombia,COL,2021,08,26205333333.333332
Colombia,COL,2021,09,26205333333.333332
Colombia,COL,2021,10,26205333333.333332
Colombia,COL,2021,11,26205333333.333332
Colombia,COL,2021,12,26205333333.333332
Costa Rica,CRI,2010,01,3138217900.25
Costa Rica,CRI,2010,02,3138217900.25
Costa Rica,CRI,2010,03,3138217900.25
Costa Rica,CRI,2010,04,3138217900.25
Costa Rica,CRI,2010,05,3138217900.25
Costa Rica,CRI,2010,06,3138217900.25
Costa Rica,CRI,2010,07,3138217900.25
Costa Rica,CRI,2010,08,3138217900.25
Costa Rica,CRI,2010,09,3138217900.25
Costa Rica,CRI,2010,10,3138217900.25
Costa Rica,CRI,2010,11,3138217900.25
Costa Rica,CRI,2010,12,3138217900.25
Costa Rica,CRI,2011,01,3563551423.5
Costa Rica,CRI,2011,02,3563551423.5
Costa Rica,CRI,2011,03,3563551423.5
Costa Rica,CRI,2011,04,3563551423.5
Costa Rica,CRI,2011,05,3563551423.5
Costa Rica,CRI,2011,06,3563551423.5
Costa Rica,CRI,2011,07,3563551423.5
Costa Rica,CRI,2011,08,3563551423.5
Costa Rica,CRI,2011,09,3563551423.5
Costa Rica,CRI,2011,10,3563551423.5
Costa Rica,CRI,2011,11,3563551423.5
Costa Rica,CRI,2011,12,3563551423.5
Costa Rica,CRI,2012,01,3935970988.5833335
Costa Rica,CRI,2012,02,3935970988.5833335
Costa Rica,CRI,2012,03,3935970988.5833335
Costa Rica,CRI,2012,04,3935970988.5833335
Costa Rica,CRI,2012,05,3935970988.5833335
Costa Rica,CRI,2012,06,3935970988.5833335
Costa Rica,CRI,2012,07,3935970988.5833335
Costa Rica,CRI,2012,08,3935970988.5833335
Costa Rica,CRI,2012,09,3935970988.5833335
Costa Rica,CRI,2012,10,3935970988.5833335
Costa Rica,CRI,2012,11,3935970988.5833335
Costa Rica,CRI,2012,12,3935970988.5833335
Costa Rica,CRI,2013,01,4245806017.1666665
Costa Rica,CRI,2013,02,4245806017.1666665
Costa Rica,CRI,2013,03,4245806017.1666665
Costa Rica,CRI,2013,04,4245806017.1666665
Costa Rica,CRI,2013,05,4245806017.1666665
Costa Rica,CRI,2013,06,4245806017.1666665
Costa Rica,CRI,2013,07,4245806017.1666665
Costa Rica,CRI,2013,08,4245806017.1666665
Costa Rica,CRI,2013,09,4245806017.1666665
Costa Rica,CRI,2013,10,4245806017.1666665
Costa Rica,CRI,2013,11,4245806017.1666665
Costa Rica,CRI,2013,12,4245806017.1666665
Costa Rica,CRI,2014,01,4334700745.916667
Costa Rica,CRI,2014,02,4334700745.916667
Costa Rica,CRI,2014,03,4334700745.916667
Costa Rica,CRI,2014,04,4334700745.916667
Costa Rica,CRI,2014,05,4334700745.916667
Costa Rica,CRI,2014,06,4334700745.916667
Costa Rica,CRI,2014,07,4334700745.916667
Costa Rica,CRI,2014,08,4334700745.916667
Costa Rica,CRI,2014,09,4334700745.916667
Costa Rica,CRI,2014,10,4334700745.916667
Costa Rica,CRI,2014,11,4334700745.916667
Costa Rica,CRI,2014,12,4334700745.916667
Costa Rica,CRI,2015,01,4703493137.75
Costa Rica,CRI,2015,02,4703493137.75
Costa Rica,CRI,2015,03,4703493137.75
Costa Rica,CRI,2015,04,4703493137.75
Costa Rica,CRI,2015,05,4703493137.75
Costa Rica,CRI,2015,06,4703493137.75
Costa Rica,CRI,2015,07,4703493137.75
Costa Rica,CRI,2015,08,4703493137.75
Costa Rica,CRI,2015,09,4703493137.75
Costa Rica,CRI,2015,10,4703493137.75
Costa Rica,CRI,2015,11,4703493137.75
Costa Rica,CRI,2015,12,4703493137.75
Costa Rica,CRI,2016,01,4903918003.75
Costa Rica,CRI,2016,02,4903918003.75
Costa Rica,CRI,2016,03,4903918003.75
Costa Rica,CRI,2016,04,4903918003.75
Costa Rica,CRI,2016,05,4903918003.75
Costa Rica,CRI,2016,06,4903918003.75
Costa Rica,CRI,2016,07,4903918003.75
Costa Rica,CRI,2016,08,4903918003.75
Costa Rica,CRI,2016,09,4903918003.75
Costa Rica,CRI,2016,10,4903918003.75
Costa Rica,CRI,2016,11,4903918003.75
Costa Rica,CRI,2016,12,4903918003.75
Costa Rica,CRI,2017,01,5043003632.5
Costa Rica,CRI,2017,02,5043003632.5
Costa Rica,CRI,2017,03,5043003632.5
Costa Rica,CRI,2017,04,5043003632.5
Costa Rica,CRI,2017,05,5043003632.5
Costa Rica,CRI,2017,06,5043003632.5
Costa Rica,CRI,2017,07,5043003632.5
Costa Rica,CRI,2017,08,5043003632.5
Costa Rica,CRI,2017,09,5043003632.5
Costa Rica,CRI,2017,10,5043003632.5
Costa Rica,CRI,2017,11,5043003632.5
Costa Rica,CRI,2017,12,5043003632.5
Costa Rica,CRI,2018,01,5201680425.0
Costa Rica,CRI,2018,02,5201680425.0
Costa Rica,CRI,2018,03,5201680425.0
Costa Rica,CRI,2018,04,5201680425.0
Costa Rica,CRI,2018,05,5201680425.0
Costa Rica,CRI,2018,06,5201680425.0
Costa Rica,CRI,2018,07,5201680425.0
Costa Rica,CRI,2018,08,5201680425.0
Costa Rica,CRI,2018,09,5201680425.0
Costa Rica,CRI,2018,10,5201680425.0
Costa Rica,CRI,2018,11,5201680425.0
Costa Rica,CRI,2018,12,5201680425.0
Costa Rica,CRI,2019,01,5368139173.583333
Costa Rica,CRI,2019,02,5368139173.583333
Costa Rica,CRI,2019,03,5368139173.583333
Costa Rica,CRI,2019,04,5368139173.583333
Costa Rica,CRI,2019,05,5368139173.583333
Costa Rica,CRI,2019,06,5368139173.583333
Costa Rica,CRI,2019,07,5368139173.583333
Costa Rica,CRI,2019,08,5368139173.583333
Costa Rica,CRI,2019,09,5368139173.583333
Costa Rica,CRI,2019,10,5368139173.583333
Costa Rica,CRI,2019,11,5368139173.583333
Costa Rica,CRI,2019,12,5368139173.583333
Costa Rica,CRI,2020,01,5179833519.416667
Costa Rica,CRI,2020,02,5179833519.416667
Costa Rica,CRI,2020,03,5179833519.416667
Costa Rica,CRI,2020,04,5179833519.416667
Costa Rica,CRI,2020,05,5179833519.416667
Costa Rica,CRI,2020,06,5179833519.416667
Costa Rica,CRI,2020,07,5179833519.416667
Costa Rica,CRI,2020,08,5179833519.416667
Costa Rica,CRI,2020,09,5179833519.416667
Costa Rica,CRI,2020,10,5179833519.416667
Costa Rica,CRI,2020,11,5179833519.416667
Costa Rica,CRI,2020,12,5179833519.416667
Costa Rica,CRI,2021,01,5356869888.916667
Costa Rica,CRI,2021,02,5356869888.916667
Costa Rica,CRI,2021,03,5356869888.916667
Costa Rica,CRI,2021,04,5356869888.916667
Costa Rica,CRI,2021,05,5356869888.916667
Costa Rica,CRI,2021,06,5356869888.916667
Costa Rica,CRI,2021,07,5356869888.916667
Costa Rica,CRI,2021,08,5356869888.916667
Costa Rica,CRI,2021,09,5356869888.916667
Costa Rica,CRI,2021,10,5356869888.916667
Costa Rica,CRI,2021,11,5356869888.916667
Costa Rica,CRI,2021,12,5356869888.916667
Croatia,HRV,2010,01,5056007822.083333
Croatia,HRV,2010,02,5056007822.083333
Croatia,HRV,2010,03,5056007822.083333
Croatia,HRV,2010,04,5056007822.083333
Croatia,HRV,2010,05,5056007822.083333
Croatia,HRV,2010,06,5056007822.083333
Croatia,HRV,2010,07,5056007822.083333
Croatia,HRV,2010,08,5056007822.083333
Croatia,HRV,2010,09,5056007822.083333
Croatia,HRV,2010,10,5056007822.083333
Croatia,HRV,2010,11,5056007822.083333
Croatia,HRV,2010,12,5056007822.083333
Croatia,HRV,2011,01,5284024578.583333
Croatia,HRV,2011,02,5284024578.583333
Croatia,HRV,2011,03,5284024578.583333
Croatia,HRV,2011,04,5284024578.583333
Croatia,HRV,2011,05,5284024578.583333
Croatia,HRV,2011,06,5284024578.583333
Croatia,HRV,2011,07,5284024578.583333
Croatia,HRV,2011,08,5284024578.583333
Croatia,HRV,2011,09,5284024578.583333
Croatia,HRV,2011,10,5284024578.583333
Croatia,HRV,2011,11,5284024578.583333
Croatia,HRV,2011,12,5284024578.583333
Croatia,HRV,2012,01,4780779941.25
Croatia,HRV,2012,02,4780779941.25
Croatia,HRV,2012,03,4780779941.25
Croatia,HRV,2012,04,4780779941.25
Croatia,HRV,2012,05,4780779941.25
Croatia,HRV,2012,06,4780779941.25
Croatia,HRV,2012,07,4780779941.25
Croatia,HRV,2012,08,4780779941.25
Croatia,HRV,2012,09,4780779941.25
Croatia,HRV,2012,10,4780779941.25
Croatia,HRV,2012,11,4780779941.25
Croatia,HRV,2012,12,4780779941.25
Croatia,HRV,2013,01,4919338841.0
Croatia,HRV,2013,02,4919338841.0
Croatia,HRV,2013,03,4919338841.0
Croatia,HRV,2013,04,4919338841.0
Croatia,HRV,2013,05,4919338841.0
Croatia,HRV,2013,06,4919338841.0
Croatia,HRV,2013,07,4919338841.0
Croatia,HRV,2013,08,4919338841.0
Croatia,HRV,2013,09,4919338841.0
Croatia,HRV,2013,10,4919338841.0
Croatia,HRV,2013,11,4919338841.0
Croatia,HRV,2013,12,4919338841.0
Croatia,HRV,2014,01,4868665120.083333
Croatia,HRV,2014,02,4868665120.083333
Croatia,HRV,2014,03,4868665120.083333
Croatia,HRV,2014,04,4868665120.083333
Croatia,HRV,2014,05,4868665120.083333
Croatia,HRV,2014,06,4868665120.083333
Croatia,HRV,2014,07,4868665120.083333
Croatia,HRV,2014,08,4868665120.083333
Croatia,HRV,2014,09,4868665120.083333
Croatia,HRV,2014,10,4868665120.083333
Croatia,HRV,2014,11,4868665120.083333
Croatia,HRV,2014,12,4868665120.083333
Croatia,HRV,2015,01,4186898588.8333335
Croatia,HRV,2015,02,4186898588.8333335
Croatia,HRV,2015,03,4186898588.8333335
Croatia,HRV,2015,04,4186898588.8333335
Croatia,HRV,2015,05,4186898588.8333335
Croatia,HRV,2015,06,4186898588.8333335
Croatia,HRV,2015,07,4186898588.8333335
Croatia,HRV,2015,08,4186898588.8333335
Croatia,HRV,2015,09,4186898588.8333335
Croatia,HRV,2015,10,4186898588.8333335
Croatia,HRV,2015,11,4186898588.8333335
Croatia,HRV,2015,12,4186898588.8333335
Croatia,HRV,2016,01,4366457890.583333
Croatia,HRV,2016,02,4366457890.583333
Croatia,HRV,2016,03,4366457890.583333
Croatia,HRV,2016,04,4366457890.583333
Croatia,HRV,2016,05,4366457890.583333
Croatia,HRV,2016,06,4366457890.583333
Croatia,HRV,2016,07,4366457890.583333
Croatia,HRV,2016,08,4366457890.583333
Croatia,HRV,2016,09,4366457890.583333
Croatia,HRV,2016,10,4366457890.583333
Croatia,HRV,2016,11,4366457890.583333
Croatia,HRV,2016,12,4366457890.583333
Croatia,HRV,2017,01,4693653014.166667
Croatia,HRV,2017,02,4693653014.166667
Croatia,HRV,2017,03,4693653014.166667
Croatia,HRV,2017,04,4693653014.166667
Croatia,HRV,2017,05,4693653014.166667
Croatia,HRV,2017,06,4693653014.166667
Croatia,HRV,2017,07,4693653014.166667
Croatia,HRV,2017,08,4693653014.166667
Croatia,HRV,2017,09,4693653014.166667
Croatia,HRV,2017,10,4693653014.166667
Croatia,HRV,2017,11,4693653014.166667
Croatia,HRV,2017,12,4693653014.166667
Croatia,HRV,2018,01,5193070062.5
Croatia,HRV,2018,02,5193070062.5
Croatia,HRV,2018,03,5193070062.5
Croatia,HRV,2018,04,5193070062.5
Croatia,HRV,2018,05,5193070062.5
Croatia,HRV,2018,06,5193070062.5
Croatia,HRV,2018,07,5193070062.5
Croatia,HRV,2018,08,5193070062.5
Croatia,HRV,2018,09,5193070062.5
Croatia,HRV,2018,10,5193070062.5
Croatia,HRV,2018,11,5193070062.5
Croatia,HRV,2018,12,5193070062.5
Croatia,HRV,2019,01,5193998631.666667
Croatia,HRV,2019,02,5193998631.666667
Croatia,HRV,2019,03,5193998631.666667
Croatia,HRV,2019,04,5193998631.666667
Croatia,HRV,2019,05,5193998631.666667
Croatia,HRV,2019,06,5193998631.666667
Croatia,HRV,2019,07,5193998631.666667
Croatia,HRV,2019,08,5193998631.666667
Croatia,HRV,2019,09,5193998631.666667
Croatia,HRV,2019,10,5193998631.666667
Croatia,HRV,2019,11,5193998631.666667
Croatia,HRV,2019,12,5193998631.666667
Croatia,HRV,2020,01,4789334368.916667
Croatia,HRV,2020,02,4789334368.916667
Croatia,HRV,2020,03,4789334368.916667
Croatia,HRV,2020,04,4789334368.916667
Croatia,HRV,2020,05,4789334368.916667
Croatia,HRV,2020,06,4789334368.916667
Croatia,HRV,2020,07,4789334368.916667
Croatia,HRV,2020,08,4789334368.916667
Croatia,HRV,2020,09,4789334368.916667
Croatia,HRV,2020,10,4789334368.916667
Croatia,HRV,2020,11,4789334368.916667
Croatia,HRV,2020,12,4789334368.916667
Croatia,HRV,2021,01,5746256940.0
Croatia,HRV,2021,02,5746256940.0
Croatia,HRV,2021,03,5746256940.0
Croatia,HRV,2021,04,5746256940.0
Croatia,HRV,2021,05,5746256940.0
Croatia,HRV,2021,06,5746256940.0
Croatia,HRV,2021,07,5746256940.0
Croatia,HRV,2021,08,5746256940.0
Croatia,HRV,2021,09,5746256940.0
Croatia,HRV,2021,10,5746256940.0
Croatia,HRV,2021,11,5746256940.0
Croatia,HRV,2021,12,5746256940.0
Cyprus,CYP,2010,01,2150020659.3333335
Cyprus,CYP,2010,02,2150020659.3333335
Cyprus,CYP,2010,03,2150020659.3333335
Cyprus,CYP,2010,04,2150020659.3333335
Cyprus,CYP,2010,05,2150020659.3333335
Cyprus,CYP,2010,06,2150020659.3333335
Cyprus,CYP,2010,07,2150020659.3333335
Cyprus,CYP,2010,08,2150020659.3333335
Cyprus,CYP,2010,09,2150020659.3333335
Cyprus,CYP,2010,10,2150020659.3333335
Cyprus,CYP,2010,11,2150020659.3333335
Cyprus,CYP,2010,12,2150020659.3333335
Cyprus,CYP,2011,01,2303507215.0833335
Cyprus,CYP,2011,02,2303507215.0833335
Cyprus,CYP,2011,03,2303507215.0833335
Cyprus,CYP,2011,04,2303507215.0833335
Cyprus,CYP,2011,05,2303507215.0833335
Cyprus,CYP,2011,06,2303507215.0833335
Cyprus,CYP,2011,07,2303507215.0833335
Cyprus,CYP,2011,08,2303507215.0833335
Cyprus,CYP,2011,09,2303507215.0833335
Cyprus,CYP,2011,10,2303507215.0833335
Cyprus,CYP,2011,11,2303507215.0833335
Cyprus,CYP,2011,12,2303507215.0833335
Cyprus,CYP,2012,01,2087388325.0
Cyprus,CYP,2012,02,2087388325.0
Cyprus,CYP,2012,03,2087388325.0
Cyprus,CYP,2012,04,2087388325.0
Cyprus,CYP,2012,05,2087388325.0
Cyprus,CYP,2012,06,2087388325.0
Cyprus,CYP,2012,07,2087388325.0
Cyprus,CYP,2012,08,2087388325.0
Cyprus,CYP,2012,09,2087388325.0
Cyprus,CYP,2012,10,2087388325.0
Cyprus,CYP,2012,11,2087388325.0
Cyprus,CYP,2012,12,2087388325.0
Cyprus,CYP,2013,01,1996762075.5
Cyprus,CYP,2013,02,1996762075.5
Cyprus,CYP,2013,03,1996762075.5
Cyprus,CYP,2013,04,1996762075.5
Cyprus,CYP,2013,05,1996762075.5
Cyprus,CYP,2013,06,1996762075.5
Cyprus,CYP,2013,07,1996762075.5
Cyprus,CYP,2013,08,1996762075.5
Cyprus,CYP,2013,09,1996762075.5
Cyprus,CYP,2013,10,1996762075.5
Cyprus,CYP,2013,11,1996762075.5
Cyprus,CYP,2013,12,1996762075.5
Cyprus,CYP,2014,01,1935565187.5833333
Cyprus,CYP,2014,02,1935565187.5833333
Cyprus,CYP,2014,03,1935565187.5833333
Cyprus,CYP,2014,04,1935565187.5833333
Cyprus,CYP,2014,05,1935565187.5833333
Cyprus,CYP,2014,06,1935565187.5833333
Cyprus,CYP,2014,07,1935565187.5833333
Cyprus,CYP,2014,08,1935565187.5833333
Cyprus,CYP,2014,09,1935565187.5833333
Cyprus,CYP,2014,10,1935565187.5833333
Cyprus,CYP,2014,11,1935565187.5833333
Cyprus,CYP,2014,12,1935565187.5833333
Cyprus,CYP,2015,01,1659099171.5833333
Cyprus,CYP,2015,02,1659099171.5833333
Cyprus,CYP,2015,03,1659099171.5833333
Cyprus,CYP,2015,04,1659099171.5833333
Cyprus,CYP,2015,05,1659099171.5833333
Cyprus,CYP,2015,06,1659099171.5833333
Cyprus,CYP,2015,07,1659099171.5833333
Cyprus,CYP,2015,08,1659099171.5833333
Cyprus,CYP,2015,09,1659099171.5833333
Cyprus,CYP,2015,10,1659099171.5833333
Cyprus,CYP,2015,11,1659099171.5833333
Cyprus,CYP,2015,12,1659099171.5833333
Cyprus,CYP,2016,01,1753912626.3333333
Cyprus,CYP,2016,02,1753912626.3333333
Cyprus,CYP,2016,03,1753912626.3333333
Cyprus,CYP,2016,04,1753912626.3333333
Cyprus,CYP,2016,05,1753912626.3333333
Cyprus,CYP,2016,06,1753912626.3333333
Cyprus,CYP,2016,07,1753912626.3333333
Cyprus,CYP,2016,08,1753912626.3333333
Cyprus,CYP,2016,09,1753912626.3333333
Cyprus,CYP,2016,10,1753912626.3333333
Cyprus,CYP,2016,11,1753912626.3333333
Cyprus,CYP,2016,12,1753912626.3333333
Cyprus,CYP,2017,01,1912227180.3333333
Cyprus,CYP,2017,02,1912227180.3333333
Cyprus,CYP,2017,03,1912227180.3333333
Cyprus,CYP,2017,04,1912227180.3333333
Cyprus,CYP,2017,05,1912227180.3333333
Cyprus,CYP,2017,06,1912227180.3333333
Cyprus,CYP,2017,07,1912227180.3333333
Cyprus,CYP,2017,08,1912227180.3333333
Cyprus,CYP,2017,09,1912227180.3333333
Cyprus,CYP,2017,10,1912227180.3333333
Cyprus,CYP,2017,11,1912227180.3333333
Cyprus,CYP,2017,12,1912227180.3333333
Cyprus,CYP,2018,01,2133039580.4166667
Cyprus,CYP,2018,02,2133039580.4166667
Cyprus,CYP,2018,03,2133039580.4166667
Cyprus,CYP,2018,04,2133039580.4166667
Cyprus,CYP,2018,05,2133039580.4166667
Cyprus,CYP,2018,06,2133039580.4166667
Cyprus,CYP,2018,07,2133039580.4166667
Cyprus,CYP,2018,08,2133039580.4166667
Cyprus,CYP,2018,09,2133039580.4166667
Cyprus,CYP,2018,10,2133039580.4166667
Cyprus,CYP,2018,11,2133039580.4166667
Cyprus,CYP,2018,12,2133039580.4166667
Cyprus,CYP,2019,01,2162042053.8333335
Cyprus,CYP,2019,02,2162042053.8333335
Cyprus,CYP,2019,03,2162042053.8333335
Cyprus,CYP,2019,04,2162042053.8333335
Cyprus,CYP,2019,05,2162042053.8333335
Cyprus,CYP,2019,06,2162042053.8333335
Cyprus,CYP,2019,07,2162042053.8333335
Cyprus,CYP,2019,08,2162042053.8333335
Cyprus,CYP,2019,09,2162042053.8333335
Cyprus,CYP,2019,10,2162042053.8333335
Cyprus,CYP,2019,11,2162042053.8333335
Cyprus,CYP,2019,12,2162042053.8333335
Cyprus,CYP,2020,01,2084037407.1666667
Cyprus,CYP,2020,02,2084037407.1666667
Cyprus,CYP,2020,03,2084037407.1666667
Cyprus,CYP,2020,04,2084037407.1666667
Cyprus,CYP,2020,05,2084037407.1666667
Cyprus,CYP,2020,06,2084037407.1666667
Cyprus,CYP,2020,07,2084037407.1666667
Cyprus,CYP,2020,08,2084037407.1666667
Cyprus,CYP,2020,09,2084037407.1666667
Cyprus,CYP,2020,10,2084037407.1666667
Cyprus,CYP,2020,11,2084037407.1666667
Cyprus,CYP,2020,12,2084037407.1666667
Cyprus,CYP,2021,01,2367322294.5
Cyprus,CYP,2021,02,2367322294.5
Cyprus,CYP,2021,03,2367322294.5
Cyprus,CYP,2021,04,2367322294.5
Cyprus,CYP,2021,05,2367322294.5
Cyprus,CYP,2021,06,2367322294.5
Cyprus,CYP,2021,07,2367322294.5
Cyprus,CYP,2021,08,2367322294.5
Cyprus,CYP,2021,09,2367322294.5
Cyprus,CYP,2021,10,2367322294.5
Cyprus,CYP,2021,11,2367322294.5
Cyprus,CYP,2021,12,2367322294.5
Czech Republic,CZE,2010,01,17422500000.0
Czech Republic,CZE,2010,02,17422500000.0
Czech Republic,CZE,2010,03,17422500000.0
Czech Republic,CZE,2010,04,17422500000.0
Czech Republic,CZE,2010,05,17422500000.0
Czech Republic,CZE,2010,06,17422500000.0
Czech Republic,CZE,2010,07,17422500000.0
Czech Republic,CZE,2010,08,17422500000.0
Czech Republic,CZE,2010,09,17422500000.0
Czech Republic,CZE,2010,10,17422500000.0
Czech Republic,CZE,2010,11,17422500000.0
Czech Republic,CZE,2010,12,17422500000.0
Czech Republic,CZE,2011,01,19130250000.0
Czech Republic,CZE,2011,02,19130250000.0
Czech Republic,CZE,2011,03,19130250000.0
Czech Republic,CZE,2011,04,19130250000.0
Czech Republic,CZE,2011,05,19130250000.0
Czech Republic,CZE,2011,06,19130250000.0
Czech Republic,CZE,2011,07,19130250000.0
Czech Republic,CZE,2011,08,19130250000.0
Czech Republic,CZE,2011,09,19130250000.0
Czech Republic,CZE,2011,10,19130250000.0
Czech Republic,CZE,2011,11,19130250000.0
Czech Republic,CZE,2011,12,19130250000.0
Czech Republic,CZE,2012,01,17404833333.333332
Czech Republic,CZE,2012,02,17404833333.333332
Czech Republic,CZE,2012,03,17404833333.333332
Czech Republic,CZE,2012,04,17404833333.333332
Czech Republic,CZE,2012,05,17404833333.333332
Czech Republic,CZE,2012,06,17404833333.333332
Czech Republic,CZE,2012,07,17404833333.333332
Czech Republic,CZE,2012,08,17404833333.333332
Czech Republic,CZE,2012,09,17404833333.333332
Czech Republic,CZE,2012,10,17404833333.333332
Czech Republic,CZE,2012,11,17404833333.333332
Czech Republic,CZE,2012,12,17404833333.333332
Czech Republic,CZE,2013,01,17640500000.0
Czech Republic,CZE,2013,02,17640500000.0
Czech Republic,CZE,2013,03,17640500000.0
Czech Republic,CZE,2013,04,17640500000.0
Czech Republic,CZE,2013,05,17640500000.0
Czech Republic,CZE,2013,06,17640500000.0
Czech Republic,CZE,2013,07,17640500000.0
Czech Republic,CZE,2013,08,17640500000.0
Czech Republic,CZE,2013,09,17640500000.0
Czech Republic,CZE,2013,10,17640500000.0
Czech Republic,CZE,2013,11,17640500000.0
Czech Republic,CZE,2013,12,17640500000.0
Czech Republic,CZE,2014,01,17446583333.333332
Czech Republic,CZE,2014,02,17446583333.333332
Czech Republic,CZE,2014,03,17446583333.333332
Czech Republic,CZE,2014,04,17446583333.333332
Czech Republic,CZE,2014,05,17446583333.333332
Czech Republic,CZE,2014,06,17446583333.333332
Czech Republic,CZE,2014,07,17446583333.333332
Czech Republic,CZE,2014,08,17446583333.333332
Czech Republic,CZE,2014,09,17446583333.333332
Czech Republic,CZE,2014,10,17446583333.333332
Czech Republic,CZE,2014,11,17446583333.333332
Czech Republic,CZE,2014,12,17446583333.333332
Czech Republic,CZE,2015,01,15669416666.666666
Czech Republic,CZE,2015,02,15669416666.666666
Czech Republic,CZE,2015,03,15669416666.666666
Czech Republic,CZE,2015,04,15669416666.666666
Czech Republic,CZE,2015,05,15669416666.666666
Czech Republic,CZE,2015,06,15669416666.666666
Czech Republic,CZE,2015,07,15669416666.666666
Czech Republic,CZE,2015,08,15669416666.666666
Czech Republic,CZE,2015,09,15669416666.666666
Czech Republic,CZE,2015,10,15669416666.666666
Czech Republic,CZE,2015,11,15669416666.666666
Czech Republic,CZE,2015,12,15669416666.666666
Czech Republic,CZE,2016,01,16356000000.0
Czech Republic,CZE,2016,02,16356000000.0
Czech Republic,CZE,2016,03,16356000000.0
Czech Republic,CZE,2016,04,16356000000.0
Czech Republic,CZE,2016,05,16356000000.0
Czech Republic,CZE,2016,06,16356000000.0
Czech Republic,CZE,2016,07,16356000000.0
Czech Republic,CZE,2016,08,16356000000.0
Czech Republic,CZE,2016,09,16356000000.0
Czech Republic,CZE,2016,10,16356000000.0
Czech Republic,CZE,2016,11,16356000000.0
Czech Republic,CZE,2016,12,16356000000.0
Czech Republic,CZE,2017,01,18219083333.333332
Czech Republic,CZE,2017,02,18219083333.333332
Czech Republic,CZE,2017,03,18219083333.333332
Czech Republic,CZE,2017,04,18219083333.333332
Czech Republic,CZE,2017,05,18219083333.333332
Czech Republic,CZE,2017,06,18219083333.333332
Czech Republic,CZE,2017,07,18219083333.333332
Czech Republic,CZE,2017,08,18219083333.333332
Czech Republic,CZE,2017,09,18219083333.333332
Czech Republic,CZE,2017,10,18219083333.333332
Czech Republic,CZE,2017,11,18219083333.333332
Czech Republic,CZE,2017,12,18219083333.333332
Czech Republic,CZE,2018,01,20750083333.333332
Czech Republic,CZE,2018,02,20750083333.333332
Czech Republic,CZE,2018,03,20750083333.333332
Czech Republic,CZE,2018,04,20750083333.333332
Czech Republic,CZE,2018,05,20750083333.333332
Czech Republic,CZE,2018,06,20750083333.333332
Czech Republic,CZE,2018,07,20750083333.333332
Czech Republic,CZE,2018,08,20750083333.333332
Czech Republic,CZE,2018,09,20750083333.333332
Czech Republic,CZE,2018,10,20750083333.333332
Czech Republic,CZE,2018,11,20750083333.333332
Czech Republic,CZE,2018,12,20750083333.333332
Czech Republic,CZE,2019,01,21045666666.666668
Czech Republic,CZE,2019,02,21045666666.666668
Czech Republic,CZE,2019,03,21045666666.666668
Czech Republic,CZE,2019,04,21045666666.666668
Czech Republic,CZE,2019,05,21045666666.666668
Czech Republic,CZE,2019,06,21045666666.666668
Czech Republic,CZE,2019,07,21045666666.666668
Czech Republic,CZE,2019,08,21045666666.666668
Czech Republic,CZE,2019,09,21045666666.666668
Czech Republic,CZE,2019,10,21045666666.666668
Czech Republic,CZE,2019,11,21045666666.666668
Czech Republic,CZE,2019,12,21045666666.666668
Czech Republic,CZE,2020,01,20497916666.666668
Czech Republic,CZE,2020,02,20497916666.666668
Czech Republic,CZE,2020,03,20497916666.666668
Czech Republic,CZE,2020,04,20497916666.666668
Czech Republic,CZE,2020,05,20497916666.666668
Czech Republic,CZE,2020,06,20497916666.666668
Czech Republic,CZE,2020,07,20497916666.666668
Czech Republic,CZE,2020,08,20497916666.666668
Czech Republic,CZE,2020,09,20497916666.666668
Czech Republic,CZE,2020,10,20497916666.666668
Czech Republic,CZE,2020,11,20497916666.666668
Czech Republic,CZE,2020,12,20497916666.666668
Czech Republic,CZE,2021,01,23481500000.0
Czech Republic,CZE,2021,02,23481500000.0
Czech Republic,CZE,2021,03,23481500000.0
Czech Republic,CZE,2021,04,23481500000.0
Czech Republic,CZE,2021,05,23481500000.0
